LifeStage,PopGrpID,PopGrp,ID_Num,COMID,Reach,MWMT_Indx2047,MWMT_Indx2048,MWMT_Indx2049,MWMT_Indx2050,MWMT_Indx2051,MWMT_Indx2052,MWMT_Indx2053,MWMT_Indx2054,MWMT_Indx2055,MWMT_Indx2056,MWMT_Indx2057,MWMT_Indx2058,MWMT_Indx2059,MWMT_Indx2060,MWMT_Indx2061,MWMT_Indx2062,MWMT_Indx2063,MWMT_Indx2064,MWMT_Indx2065,MWMT_Indx2066,MWMT_Indx2067,MWMT_Indx2068,MWMT_Indx2069,MWMT_Indx2070,MWMT_Indx2071,MWMT_Indx2072,MWMT_Indx2073,MWMT_Indx2074,MWMT_Indx2075,MWMT_Indx2076,MWMT_Indx2077,MWMT_Indx2078,MWMT_Indx2079,MWMT_Indx2080
Spwn,4,Nestucca,17023,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,284,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,281,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,282,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,21765,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,22420,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,21984,23875747,,15.52987576,16.55252075,16.18902206,18.37735176,17.27166557,17.89276123,15.45954895,17.45540428,17.90231895,18.8176403,17.32479477,19.24349594,16.33673477,16.30730438,15.46020031,17.57312775,18.42076302,18.55748749,17.74986267,18.3935585,18.61249924,17.40940857,19.0784893,17.27495956,15.78740025,16.45393944,18.22038651,19.33113289,19.61344147,16.63228226,17.59609222,19.52209091,16.85480118,17.48904037
Spwn,4,Nestucca,21984,23875747,E Beaver Cr,15.52987576,16.55252075,16.18902206,18.37735176,17.27166557,17.89276123,15.45954895,17.45540428,17.90231895,18.8176403,17.32479477,19.24349594,16.33673477,16.30730438,15.46020031,17.57312775,18.42076302,18.55748749,17.74986267,18.3935585,18.61249924,17.40940857,19.0784893,17.27495956,15.78740025,16.45393944,18.22038651,19.33113289,19.61344147,16.63228226,17.59609222,19.52209091,16.85480118,17.48904037
Spwn,4,Nestucca,279,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,283,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,275,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,275,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,278,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,21865,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,276,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,21865,23875745,E Beaver Cr,18.02788734,18.75891495,18.40525436,20.04045105,19.23363876,20.46644402,18.47616386,18.59374046,20.25936317,19.85538292,19.6011734,20.60540771,18.2994976,18.85887909,17.53247452,19.52981377,19.86423302,20.8392067,19.80890656,19.8602562,20.82033157,18.8521843,20.14268112,18.74629974,18.3231678,18.79799461,19.49489594,20.88899994,21.39807892,19.49636841,19.07703972,20.73479271,19.79966927,19.18097878
Spwn,4,Nestucca,105002,23875747,E Beaver Cr,15.52987576,16.55252075,16.18902206,18.37735176,17.27166557,17.89276123,15.45954895,17.45540428,17.90231895,18.8176403,17.32479477,19.24349594,16.33673477,16.30730438,15.46020031,17.57312775,18.42076302,18.55748749,17.74986267,18.3935585,18.61249924,17.40940857,19.0784893,17.27495956,15.78740025,16.45393944,18.22038651,19.33113289,19.61344147,16.63228226,17.59609222,19.52209091,16.85480118,17.48904037
Spwn,4,Nestucca,17028,,,15.52987576,16.55252075,16.18902206,18.37735176,17.27166557,17.89276123,15.45954895,17.45540428,17.90231895,18.8176403,17.32479477,19.24349594,16.33673477,16.30730438,15.46020031,17.57312775,18.42076302,18.55748749,17.74986267,18.3935585,18.61249924,17.40940857,19.0784893,17.27495956,15.78740025,16.45393944,18.22038651,19.33113289,19.61344147,16.63228226,17.59609222,19.52209091,16.85480118,17.48904037
Spwn,4,Nestucca,21984,23875747,,15.52987576,16.55252075,16.18902206,18.37735176,17.27166557,17.89276123,15.45954895,17.45540428,17.90231895,18.8176403,17.32479477,19.24349594,16.33673477,16.30730438,15.46020031,17.57312775,18.42076302,18.55748749,17.74986267,18.3935585,18.61249924,17.40940857,19.0784893,17.27495956,15.78740025,16.45393944,18.22038651,19.33113289,19.61344147,16.63228226,17.59609222,19.52209091,16.85480118,17.48904037
Spwn,4,Nestucca,21984,23875747,E Beaver Cr,15.52987576,16.55252075,16.18902206,18.37735176,17.27166557,17.89276123,15.45954895,17.45540428,17.90231895,18.8176403,17.32479477,19.24349594,16.33673477,16.30730438,15.46020031,17.57312775,18.42076302,18.55748749,17.74986267,18.3935585,18.61249924,17.40940857,19.0784893,17.27495956,15.78740025,16.45393944,18.22038651,19.33113289,19.61344147,16.63228226,17.59609222,19.52209091,16.85480118,17.48904037
Spwn,4,Nestucca,288,23877149,"Foland Cr, W Fk",17.47383308,18.33173752,17.29510307,19.52922821,18.73089981,19.74370384,17.73597145,18.0636425,19.52922821,19.29687881,18.99899483,19.85689926,17.69426727,18.20066833,17.08062744,18.83813858,19.29687881,20.1607399,19.25517464,19.39815903,20.07733345,18.2185421,19.51135445,18.28407669,17.76575851,18.3079071,19.08240318,20.39904785,20.77318764,19.03950691,18.64153481,20.3144474,19.33548546,18.68264389
Spwn,4,Nestucca,287,23877149,"Foland Cr, W Fk",17.47383308,18.33173752,17.29510307,19.52922821,18.73089981,19.74370384,17.73597145,18.0636425,19.52922821,19.29687881,18.99899483,19.85689926,17.69426727,18.20066833,17.08062744,18.83813858,19.29687881,20.1607399,19.25517464,19.39815903,20.07733345,18.2185421,19.51135445,18.28407669,17.76575851,18.3079071,19.08240318,20.39904785,20.77318764,19.03950691,18.64153481,20.3144474,19.33548546,18.68264389
Spwn,4,Nestucca,290,23877151,Foland Cr,16.77996063,17.60379791,16.60832787,18.7537365,17.98711014,18.95969582,17.03168869,17.34634781,18.7537365,18.53061295,18.24456024,19.06839561,16.99164009,17.47793388,16.40236855,18.0900898,18.53061295,19.36017227,18.49056625,18.62787247,19.28007698,17.49509621,18.73657227,17.55802917,17.0602932,17.58091354,18.32465553,19.58901596,19.94829941,18.28346252,17.90129471,19.50777626,18.56768608,17.9407692
Spwn,4,Nestucca,16377,23877151,Foland Cr,16.77996063,17.60379791,16.60832787,18.7537365,17.98711014,18.95969582,17.03168869,17.34634781,18.7537365,18.53061295,18.24456024,19.06839561,16.99164009,17.47793388,16.40236855,18.0900898,18.53061295,19.36017227,18.49056625,18.62787247,19.28007698,17.49509621,18.73657227,17.55802917,17.0602932,17.58091354,18.32465553,19.58901596,19.94829941,18.28346252,17.90129471,19.50777626,18.56768608,17.9407692
Spwn,4,Nestucca,291,23876799,Wolfe Cr,20.80730629,21.49839973,20.94959068,22.56213951,21.98622894,23.51747322,21.38999176,21.07154846,23.26678276,22.18949127,22.36565208,23.24645615,21.00379372,21.78296661,20.27204895,22.25047112,22.33855057,23.86301994,22.59601593,22.32500076,23.6462059,21.28158569,22.47406006,21.1325264,21.21383095,21.70166206,22.03365707,23.62587929,24.09880447,22.59059715,21.51465988,22.96459961,23.12924194,21.58444595
Spwn,4,Nestucca,291,23876799,Wolfe Cr,20.80730629,21.49839973,20.94959068,22.56213951,21.98622894,23.51747322,21.38999176,21.07154846,23.26678276,22.18949127,22.36565208,23.24645615,21.00379372,21.78296661,20.27204895,22.25047112,22.33855057,23.86301994,22.59601593,22.32500076,23.6462059,21.28158569,22.47406006,21.1325264,21.21383095,21.70166206,22.03365707,23.62587929,24.09880447,22.59059715,21.51465988,22.96459961,23.12924194,21.58444595
Spwn,4,Nestucca,292,23876793,Swab Cr,18.83791161,19.47123337,19.03949738,20.52127266,19.95627785,21.30389023,19.25814247,19.21055984,21.0823822,20.26452255,20.30368805,21.22088242,19.04945946,19.67821693,18.37320137,20.20819664,20.31832695,21.63564301,20.49769211,20.32413673,21.46601105,19.3740406,20.49565315,19.19347,19.18577576,19.61649132,20.05667496,21.50189018,21.89251709,20.37807846,19.557827,20.88657379,20.9795742,19.62811279
Spwn,4,Nestucca,21893,,Wolfe Cr,20.80730629,21.49839973,20.94959068,22.56213951,21.98622894,23.51747322,21.38999176,21.07154846,23.26678276,22.18949127,22.36565208,23.24645615,21.00379372,21.78296661,20.27204895,22.25047112,22.33855057,23.86301994,22.59601593,22.32500076,23.6462059,21.28158569,22.47406006,21.1325264,21.21383095,21.70166206,22.03365707,23.62587929,24.09880447,22.59059715,21.51465988,22.96459961,23.12924194,21.58444595
Spwn,4,Nestucca,295,23877153,Tony Cr,17.15114975,17.92050362,17.05384827,19.0161953,18.31505013,19.38070297,17.46796799,17.63368416,19.17122269,18.76702118,18.59143639,19.40252876,17.35299301,17.88879967,16.75045586,18.45034981,18.79981613,19.75680733,18.82645226,18.86971092,19.64908981,17.79135323,18.98395538,17.80571365,17.45064545,17.94807625,18.57840919,19.87610817,20.24937057,18.67007637,18.14699745,19.66974831,19.00155449,18.19193077
Spwn,4,Nestucca,297,23877153,Tony Cr,17.15114975,17.92050362,17.05384827,19.0161953,18.31505013,19.38070297,17.46796799,17.63368416,19.17122269,18.76702118,18.59143639,19.40252876,17.35299301,17.88879967,16.75045586,18.45034981,18.79981613,19.75680733,18.82645226,18.86971092,19.64908981,17.79135323,18.98395538,17.80571365,17.45064545,17.94807625,18.57840919,19.87610817,20.24937057,18.67007637,18.14699745,19.66974831,19.00155449,18.19193077
Spwn,4,Nestucca,16141,23877153,Tony Cr,17.15114975,17.92050362,17.05384827,19.0161953,18.31505013,19.38070297,17.46796799,17.63368416,19.17122269,18.76702118,18.59143639,19.40252876,17.35299301,17.88879967,16.75045586,18.45034981,18.79981613,19.75680733,18.82645226,18.86971092,19.64908981,17.79135323,18.98395538,17.80571365,17.45064545,17.94807625,18.57840919,19.87610817,20.24937057,18.67007637,18.14699745,19.66974831,19.00155449,18.19193077
Spwn,4,Nestucca,22104,23877153,Tony Cr,17.15114975,17.92050362,17.05384827,19.0161953,18.31505013,19.38070297,17.46796799,17.63368416,19.17122269,18.76702118,18.59143639,19.40252876,17.35299301,17.88879967,16.75045586,18.45034981,18.79981613,19.75680733,18.82645226,18.86971092,19.64908981,17.79135323,18.98395538,17.80571365,17.45064545,17.94807625,18.57840919,19.87610817,20.24937057,18.67007637,18.14699745,19.66974831,19.00155449,18.19193077
Spwn,4,Nestucca,296,23877153,Tony Cr,17.15114975,17.92050362,17.05384827,19.0161953,18.31505013,19.38070297,17.46796799,17.63368416,19.17122269,18.76702118,18.59143639,19.40252876,17.35299301,17.88879967,16.75045586,18.45034981,18.79981613,19.75680733,18.82645226,18.86971092,19.64908981,17.79135323,18.98395538,17.80571365,17.45064545,17.94807625,18.57840919,19.87610817,20.24937057,18.67007637,18.14699745,19.66974831,19.00155449,18.19193077
Spwn,4,Nestucca,22555,,Boulder Cr,18.11588669,18.78852081,18.18400955,19.99525452,19.32460785,20.47496986,18.32262039,18.80267334,20.3264389,19.93509674,19.6177063,20.75820541,18.4130764,18.85471916,17.68421745,19.56150818,19.82461357,20.8705368,19.82452965,19.86478043,20.75410271,18.89299393,20.11779213,18.68821526,18.37283707,18.8748436,19.63591957,20.99915886,21.32400131,19.51005554,19.07933998,20.52984619,20.1195488,19.13891792
Spwn,4,Nestucca,21085,23877067,Boulder Cr,18.11588669,18.78852081,18.18400955,19.99525452,19.32460785,20.47496986,18.32262039,18.80267334,20.3264389,19.93509674,19.6177063,20.75820541,18.4130764,18.85471916,17.68421745,19.56150818,19.82461357,20.8705368,19.82452965,19.86478043,20.75410271,18.89299393,20.11779213,18.68821526,18.37283707,18.8748436,19.63591957,20.99915886,21.32400131,19.51005554,19.07933998,20.52984619,20.1195488,19.13891792
Spwn,4,Nestucca,299,23877067,Boulder Cr,18.11588669,18.78852081,18.18400955,19.99525452,19.32460785,20.47496986,18.32262039,18.80267334,20.3264389,19.93509674,19.6177063,20.75820541,18.4130764,18.85471916,17.68421745,19.56150818,19.82461357,20.8705368,19.82452965,19.86478043,20.75410271,18.89299393,20.11779213,18.68821526,18.37283707,18.8748436,19.63591957,20.99915886,21.32400131,19.51005554,19.07933998,20.52984619,20.1195488,19.13891792
Spwn,4,Nestucca,20502,23877157,Boulder Cr,14.03086758,14.64258099,13.76113605,15.75522423,15.10016155,15.81784058,14.04531765,14.87859631,15.79857349,15.88045692,15.25429344,16.36211967,14.35839844,14.56069756,13.68888664,15.25429344,15.66370773,16.21762085,15.47104263,15.72150707,16.15982246,14.88341236,16.00087166,14.7485466,14.13683319,14.68593025,15.59627533,16.60295296,16.8331871,15.09052753,15.0876379,16.46519661,15.42769241,15.10921669
Spwn,4,Nestucca,21547,23877157,Boulder Cr,14.03086758,14.64258099,13.76113605,15.75522423,15.10016155,15.81784058,14.04531765,14.87859631,15.79857349,15.88045692,15.25429344,16.36211967,14.35839844,14.56069756,13.68888664,15.25429344,15.66370773,16.21762085,15.47104263,15.72150707,16.15982246,14.88341236,16.00087166,14.7485466,14.13683319,14.68593025,15.59627533,16.60295296,16.8331871,15.09052753,15.0876379,16.46519661,15.42769241,15.10921669
Spwn,4,Nestucca,16848,23876783,Bays Cr,16.18933678,16.90900612,16.64368057,18.29847527,17.48858643,18.42970467,16.3001976,17.19393921,18.33240318,18.39229202,17.72584152,19.04831696,16.62696648,16.90815544,15.86254501,17.7628994,18.21517754,18.88645363,17.97249031,18.20659828,18.87316513,17.30012512,18.61066437,17.13254166,16.42672729,16.92812729,17.97734451,19.2103405,19.54327202,17.40087128,17.45966721,19.0438633,17.79086304,17.48681641
Spwn,4,Nestucca,21451,23876783,Bays Cr,16.18933678,16.90900612,16.64368057,18.29847527,17.48858643,18.42970467,16.3001976,17.19393921,18.33240318,18.39229202,17.72584152,19.04831696,16.62696648,16.90815544,15.86254501,17.7628994,18.21517754,18.88645363,17.97249031,18.20659828,18.87316513,17.30012512,18.61066437,17.13254166,16.42672729,16.92812729,17.97734451,19.2103405,19.54327202,17.40087128,17.45966721,19.0438633,17.79086304,17.48681641
Spwn,4,Nestucca,22088,23876783,Bays Cr,16.18933678,16.90900612,16.64368057,18.29847527,17.48858643,18.42970467,16.3001976,17.19393921,18.33240318,18.39229202,17.72584152,19.04831696,16.62696648,16.90815544,15.86254501,17.7628994,18.21517754,18.88645363,17.97249031,18.20659828,18.87316513,17.30012512,18.61066437,17.13254166,16.42672729,16.92812729,17.97734451,19.2103405,19.54327202,17.40087128,17.45966721,19.0438633,17.79086304,17.48681641
Spwn,4,Nestucca,304,23876783,Bays Cr,16.18933678,16.90900612,16.64368057,18.29847527,17.48858643,18.42970467,16.3001976,17.19393921,18.33240318,18.39229202,17.72584152,19.04831696,16.62696648,16.90815544,15.86254501,17.7628994,18.21517754,18.88645363,17.97249031,18.20659828,18.87316513,17.30012512,18.61066437,17.13254166,16.42672729,16.92812729,17.97734451,19.2103405,19.54327202,17.40087128,17.45966721,19.0438633,17.79086304,17.48681641
Spwn,4,Nestucca,22232,23876119,Alder Cr,16.10029221,16.76846886,15.91073418,17.97900009,17.27777672,18.16576195,16.17105675,16.95558167,18.10803032,18.05879021,17.48174858,18.6694603,16.43991661,16.72403908,15.7107172,17.46555901,17.85886574,18.58975983,17.70942497,17.91526413,18.51139259,16.98533821,18.20480728,16.82175064,16.25649643,16.8269577,17.75221062,18.92564774,19.19778633,17.32373047,17.19740295,18.68361092,17.76079941,17.23130226
Spwn,4,Nestucca,310,23876119,Alder Cr,16.10029221,16.76846886,15.91073418,17.97900009,17.27777672,18.16576195,16.17105675,16.95558167,18.10803032,18.05879021,17.48174858,18.6694603,16.43991661,16.72403908,15.7107172,17.46555901,17.85886574,18.58975983,17.70942497,17.91526413,18.51139259,16.98533821,18.20480728,16.82175064,16.25649643,16.8269577,17.75221062,18.92564774,19.19778633,17.32373047,17.19740295,18.68361092,17.76079941,17.23130226
Spwn,4,Nestucca,21133,23876119,Alder Cr,16.10029221,16.76846886,15.91073418,17.97900009,17.27777672,18.16576195,16.17105675,16.95558167,18.10803032,18.05879021,17.48174858,18.6694603,16.43991661,16.72403908,15.7107172,17.46555901,17.85886574,18.58975983,17.70942497,17.91526413,18.51139259,16.98533821,18.20480728,16.82175064,16.25649643,16.8269577,17.75221062,18.92564774,19.19778633,17.32373047,17.19740295,18.68361092,17.76079941,17.23130226
Spwn,4,Nestucca,22651,23876119,Alder Cr,16.10029221,16.76846886,15.91073418,17.97900009,17.27777672,18.16576195,16.17105675,16.95558167,18.10803032,18.05879021,17.48174858,18.6694603,16.43991661,16.72403908,15.7107172,17.46555901,17.85886574,18.58975983,17.70942497,17.91526413,18.51139259,16.98533821,18.20480728,16.82175064,16.25649643,16.8269577,17.75221062,18.92564774,19.19778633,17.32373047,17.19740295,18.68361092,17.76079941,17.23130226
Spwn,4,Nestucca,17071,23876771,East Cr,15.75091743,16.36615181,16.38740349,18.44429779,17.4307785,17.96295929,15.28674126,17.80459595,18.18898201,19.20853233,17.46362114,19.82453728,16.77414322,16.50317192,15.53574944,17.75783157,18.46089745,18.52280235,17.75177765,18.50091934,18.71725845,17.55569077,19.29148293,17.42927361,15.91199112,16.58553505,18.52791405,19.61705399,19.71960449,16.67608452,17.53728104,19.48329735,17.18281174,17.60610771
Spwn,4,Nestucca,17071,23876771,East Cr,15.75091743,16.36615181,16.38740349,18.44429779,17.4307785,17.96295929,15.28674126,17.80459595,18.18898201,19.20853233,17.46362114,19.82453728,16.77414322,16.50317192,15.53574944,17.75783157,18.46089745,18.52280235,17.75177765,18.50091934,18.71725845,17.55569077,19.29148293,17.42927361,15.91199112,16.58553505,18.52791405,19.61705399,19.71960449,16.67608452,17.53728104,19.48329735,17.18281174,17.60610771
Spwn,4,Nestucca,315,23876797,East Cr,16.78546143,17.04361153,17.2271843,18.86786842,18.07047272,18.87934303,16.57320595,18.16226006,19.03996849,19.43579865,18.22536278,20.29629707,17.46238708,17.39928436,16.29784584,18.46056557,18.85065842,19.36695862,18.42041016,18.84492302,19.42432404,17.99015999,19.52758408,17.61727715,16.77972603,17.45091438,18.94818306,20.18729973,20.21483612,17.70218086,18.06473732,19.63887596,18.4060688,18.13185501
Spwn,4,Nestucca,16233,23876797,East Cr,16.78546143,17.04361153,17.2271843,18.86786842,18.07047272,18.87934303,16.57320595,18.16226006,19.03996849,19.43579865,18.22536278,20.29629707,17.46238708,17.39928436,16.29784584,18.46056557,18.85065842,19.36695862,18.42041016,18.84492302,19.42432404,17.99015999,19.52758408,17.61727715,16.77972603,17.45091438,18.94818306,20.18729973,20.21483612,17.70218086,18.06473732,19.63887596,18.4060688,18.13185501
Spwn,4,Nestucca,16233,23876797,East Cr,16.78546143,17.04361153,17.2271843,18.86786842,18.07047272,18.87934303,16.57320595,18.16226006,19.03996849,19.43579865,18.22536278,20.29629707,17.46238708,17.39928436,16.29784584,18.46056557,18.85065842,19.36695862,18.42041016,18.84492302,19.42432404,17.99015999,19.52758408,17.61727715,16.77972603,17.45091438,18.94818306,20.18729973,20.21483612,17.70218086,18.06473732,19.63887596,18.4060688,18.13185501
Spwn,4,Nestucca,315,23876797,East Cr,16.78546143,17.04361153,17.2271843,18.86786842,18.07047272,18.87934303,16.57320595,18.16226006,19.03996849,19.43579865,18.22536278,20.29629707,17.46238708,17.39928436,16.29784584,18.46056557,18.85065842,19.36695862,18.42041016,18.84492302,19.42432404,17.99015999,19.52758408,17.61727715,16.77972603,17.45091438,18.94818306,20.18729973,20.21483612,17.70218086,18.06473732,19.63887596,18.4060688,18.13185501
Spwn,4,Nestucca,17760,23876771,East Cr,15.75091743,16.36615181,16.38740349,18.44429779,17.4307785,17.96295929,15.28674126,17.80459595,18.18898201,19.20853233,17.46362114,19.82453728,16.77414322,16.50317192,15.53574944,17.75783157,18.46089745,18.52280235,17.75177765,18.50091934,18.71725845,17.55569077,19.29148293,17.42927361,15.91199112,16.58553505,18.52791405,19.61705399,19.71960449,16.67608452,17.53728104,19.48329735,17.18281174,17.60610771
Spwn,4,Nestucca,17760,23876771,East Cr,15.75091743,16.36615181,16.38740349,18.44429779,17.4307785,17.96295929,15.28674126,17.80459595,18.18898201,19.20853233,17.46362114,19.82453728,16.77414322,16.50317192,15.53574944,17.75783157,18.46089745,18.52280235,17.75177765,18.50091934,18.71725845,17.55569077,19.29148293,17.42927361,15.91199112,16.58553505,18.52791405,19.61705399,19.71960449,16.67608452,17.53728104,19.48329735,17.18281174,17.60610771
Spwn,4,Nestucca,22699,23876809,East Cr,16.9732399,17.23427773,17.4199028,19.07894135,18.27262688,19.09054375,16.75860786,18.36544037,19.25296783,19.65322495,18.42924881,20.52334976,17.65773773,17.59392929,16.4801693,18.66708374,19.0615387,19.58361435,18.62647629,19.05573845,19.64162254,18.19141388,19.74603844,17.81435966,16.96743774,17.64613533,19.16015434,20.41313362,20.4409771,17.90021324,18.26682472,19.85857391,18.61197472,18.33469582
Spwn,4,Nestucca,318,23876809,East Cr,16.9732399,17.23427773,17.4199028,19.07894135,18.27262688,19.09054375,16.75860786,18.36544037,19.25296783,19.65322495,18.42924881,20.52334976,17.65773773,17.59392929,16.4801693,18.66708374,19.0615387,19.58361435,18.62647629,19.05573845,19.64162254,18.19141388,19.74603844,17.81435966,16.96743774,17.64613533,19.16015434,20.41313362,20.4409771,17.90021324,18.26682472,19.85857391,18.61197472,18.33469582
Spwn,4,Nestucca,313,23876771,East Cr,15.75091743,16.36615181,16.38740349,18.44429779,17.4307785,17.96295929,15.28674126,17.80459595,18.18898201,19.20853233,17.46362114,19.82453728,16.77414322,16.50317192,15.53574944,17.75783157,18.46089745,18.52280235,17.75177765,18.50091934,18.71725845,17.55569077,19.29148293,17.42927361,15.91199112,16.58553505,18.52791405,19.61705399,19.71960449,16.67608452,17.53728104,19.48329735,17.18281174,17.60610771
Spwn,4,Nestucca,16233,23876797,East Cr,16.78546143,17.04361153,17.2271843,18.86786842,18.07047272,18.87934303,16.57320595,18.16226006,19.03996849,19.43579865,18.22536278,20.29629707,17.46238708,17.39928436,16.29784584,18.46056557,18.85065842,19.36695862,18.42041016,18.84492302,19.42432404,17.99015999,19.52758408,17.61727715,16.77972603,17.45091438,18.94818306,20.18729973,20.21483612,17.70218086,18.06473732,19.63887596,18.4060688,18.13185501
