"","UTM_E_km","UTM_N_km","pred"
"584058",489.189,5087.943,64.4067508481456
"584059",490.189,5087.943,66.5893628885388
"584060",491.189,5087.943,64.9037999961879
"584061",492.189,5087.943,63.2609034118002
"584062",493.189,5087.943,61.6595931318685
"584063",424.189,5086.943,60.9191699125778
"584064",425.189,5086.943,67.306178417892
"584065",426.189,5086.943,74.3628263438598
"584066",427.189,5086.943,82.1593213555125
"584067",428.189,5086.943,90.7732319692249
"584068",429.189,5086.943,100.290259293699
"584069",430.189,5086.943,110.805089683349
"584070",431.189,5086.943,55.8067943152984
"584071",432.189,5086.943,61.6578009927964
"584072",433.189,5086.943,74.3022625842376
"584073",434.189,5086.943,113.728612100289
"584074",435.189,5086.943,140.77775362304
"584075",436.189,5086.943,174.260245941216
"584076",437.189,5086.943,185.967020161433
"584077",438.189,5086.943,190.585875832459
"584078",439.189,5086.943,195.319449842743
"584079",440.189,5086.943,200.17059144723
"584080",441.189,5086.943,205.142220667701
"584081",442.189,5086.943,210.237330050404
"584082",443.189,5086.943,215.458986467341
"584083",444.189,5086.943,199.246513318233
"584084",447.189,5086.943,544.404731935742
"584085",448.189,5086.943,557.926091159821
"584086",449.189,5086.943,571.783279858815
"584087",450.189,5086.943,585.984639016373
"584088",451.189,5086.943,600.538716780835
"584089",452.189,5086.943,601.029554992573
"584090",453.189,5086.943,595.654711234315
"584091",454.189,5086.943,560.305623449711
"584092",455.189,5086.943,527.054324843363
"584093",456.189,5086.943,371.367068553784
"584094",457.189,5086.943,349.328315465749
"584095",458.189,5086.943,328.597450660772
