"","yr","UTM_E_km","UTM_N_km","est"
"73705",2010,485.772,5084.695,3.530372
"73706",2017,485.772,5084.695,2.00433
"73707",2018,485.772,5084.695,1.932175
"73708",2019,485.772,5084.695,2.907636
"73709",2020,485.772,5084.695,2.803
"73710",2007,488.988,5086.097,3.06085
"73711",2001,491.719,5080.633,3.043238
"73712",2013,491.494,5080.412,2.09907
"73713",2004,492.017,5080.749,3.560432
"73714",1999,490.562,5079.658,1.168147
"73715",2003,491.068,5078.799,3.417967
"73716",1999,491.779,5078.672,1.253168
"73717",1998,493.915,5079.636,0.7661888
"73718",2007,493.915,5079.636,3.220121
"73719",2011,491.189,5078.393,2.618372
"73720",2003,491.677,5075.36,2.766299
"73721",2001,492.164,5072.556,2.779029
"73722",2004,492.957,5076.452,4.16682
"73723",2016,492.769,5076.699,3.118919
"73724",1998,494.017,5076.078,0.9321879
"73725",1998,493.087,5075.947,0.9504538
"73726",1999,493.087,5075.947,1.309239
"73727",2000,493.087,5075.947,2.910391
"73728",2001,493.087,5075.947,3.388262
"73729",2002,493.087,5075.947,3.560452
"73730",2003,493.087,5075.947,3.486295
"73731",2004,493.087,5075.947,4.326217
"73732",2006,493.087,5075.947,3.262943
"73733",2008,493.087,5075.947,3.168023
"73734",2009,493.087,5075.947,2.881472
"73735",2010,493.087,5075.947,3.913846
"73736",2011,493.087,5075.947,2.642936
"73737",2012,493.087,5075.947,1.682017
"73738",2013,493.087,5075.947,2.054743
"73739",2015,493.087,5075.947,2.178962
"73740",2016,493.087,5075.947,3.399178
"73741",2017,493.087,5075.947,2.027426
"73742",2018,493.087,5075.947,2.234545
"73743",2019,493.087,5075.947,3.335059
"73744",2020,493.087,5075.947,3.355929
"73745",2017,492.988,5074.892,2.074908
"73746",2011,493.086,5073.852,2.412428
"73747",2002,476.134,5080.989,3.575576
"73748",1998,475.769,5080.04,0.5275561
"73749",1999,475.769,5080.04,1.226933
"73750",2000,475.769,5080.04,2.883269
"73751",2001,475.769,5080.04,3.543778
"73752",2002,475.769,5080.04,3.626515
"73753",2003,475.769,5080.04,3.846817
"73754",2004,475.769,5080.04,3.324397
"73755",2006,475.769,5080.04,3.082704
"73756",2013,475.691,5079.263,1.758362
"73757",1998,471.938,5080.773,0.7809497
"73758",2001,473.934,5080.209,3.815741
"73759",2002,472.474,5077.229,3.764913
"73760",2011,472.474,5077.229,3.570596
"73761",2002,471.63,5077.077,3.817713
"73762",2003,471.168,5077.444,4.348958
"73763",1999,470.156,5077.204,1.533756
"73764",2000,470.997,5077.505,3.321658
"73765",2002,470.156,5077.204,3.806435
"73766",2005,470.156,5077.204,2.737214
"73767",1998,470.398,5076.249,0.9709428
"73768",2001,470.398,5076.249,4.03115
"73769",2004,470.398,5076.249,3.891193
"73770",2017,470.202,5076.818,1.988092
"73771",1999,466.906,5076.649,1.773915
"73772",2001,467.351,5078.192,3.81665
"73773",2005,466.795,5076.045,3.114753
"73774",2002,467.726,5074.693,3.925833
"73775",2000,468.157,5074.045,3.574969
"73776",2009,468.157,5074.045,3.473519
"73777",1999,466.25,5074.185,1.968971
"73778",2002,466.25,5074.185,3.898527
"73779",2005,466.25,5074.185,3.322832
"73780",2003,465.63,5074.598,4.498602
"73781",2000,464.933,5075.114,3.233603
"73782",2003,464.933,5075.114,4.375032
"73783",2006,464.933,5075.114,3.233727
"73784",2010,464.7,5075.284,3.791394
"73785",2000,464.652,5075.359,3.254993
"73786",2009,464.577,5076.677,3.62467
"73787",2001,464.162,5073.114,3.947427
"73788",2004,464.162,5073.114,4.100944
"73789",2007,464.162,5073.114,3.764597
"73790",2010,464.162,5073.114,3.916464
"73791",2013,464.162,5073.114,2.296142
"73792",2016,464.162,5073.114,2.732423
"73793",2019,464.162,5073.114,3.478489
"73794",2002,463.696,5073.079,4.048979
"73795",2003,464.161,5071.823,4.912252
"73796",2005,463.689,5072.63,3.561673
"73797",2004,464.498,5070.733,4.354737
"73798",2001,464.364,5071.226,4.455466
"73799",2000,466.225,5069.852,3.900373
"73800",2003,466.225,5069.852,5.017042
"73801",2006,466.225,5069.852,3.731708
"73802",1998,466.177,5068.762,1.269714
"73803",1999,466.177,5068.762,2.155992
"73804",2000,466.177,5068.762,3.730782
"73805",2001,466.177,5068.762,3.72875
"73806",2002,466.177,5068.762,3.619811
"73807",2003,466.177,5068.762,4.785751
"73808",2004,466.177,5068.762,4.180104
"73809",2005,466.177,5068.762,3.199943
"73810",2006,466.177,5068.762,3.571998
"73811",2007,466.177,5068.762,3.729921
"73812",2009,466.177,5068.762,3.485957
"73813",2010,466.177,5068.762,3.609054
"73814",2011,466.177,5068.762,3.11295
"73815",2012,466.177,5068.762,1.228138
"73816",2013,466.177,5068.762,2.228757
"73817",2015,466.177,5068.762,1.855687
"73818",2016,466.177,5068.762,2.908733
"73819",2017,466.177,5068.762,2.266141
"73820",2018,466.177,5068.762,2.049269
"73821",2019,466.177,5068.762,3.468023
"73822",2020,466.177,5068.762,2.642148
"73823",2005,463.236,5072.392,3.69748
"73824",2012,462.031,5072.84,1.344471
"73825",2007,488.281,5076.546,3.320115
"73826",2010,488.281,5076.546,3.731678
"73827",2013,488.281,5076.546,1.83592
"73828",2019,488.281,5076.546,3.074926
"73829",2002,486.138,5076.701,3.33934
"73830",2011,486.138,5076.701,2.531746
"73831",1999,485.788,5074.267,1.241595
"73832",2002,485.788,5074.267,3.378141
"73833",2011,485.788,5074.267,2.717944
"73834",2009,486.493,5073.9,3.012638
"73835",2000,486.493,5073.9,3.258984
"73836",2002,488.77,5072.986,3.443467
"73837",1998,489.472,5073.477,0.4102636
"73838",1998,485.625,5073.012,0.8573703
"73839",1999,485.625,5073.012,1.457329
"73840",2000,485.625,5073.012,3.328277
"73841",2001,485.625,5073.012,3.34209
"73842",2002,485.625,5073.012,3.429504
"73843",2003,485.625,5073.012,3.817022
"73844",2006,485.625,5073.012,3.327817
"73845",1998,485.957,5072.678,0.4831967
"73846",2000,486.77,5072.231,3.005494
"73847",2003,486.77,5072.231,3.360572
"73848",2006,486.77,5072.231,2.943781
"73849",2009,486.77,5072.231,2.573329
"73850",2012,486.77,5072.231,1.101893
"73851",2015,486.77,5072.231,1.682267
"73852",2018,486.77,5072.231,1.76881
"73853",1999,484.89,5071.639,1.551408
"73854",2002,485.16,5070.763,3.282464
"73855",2008,482.641,5075.996,2.799853
"73856",2000,481.86,5074.245,3.325878
"73857",2002,482.597,5071.303,3.317891
"73858",2000,483.465,5068.578,4.00693
"73859",2015,483.481,5068.486,2.214808
"73860",2012,478.616,5077.852,1.32324
"73861",2015,478.616,5077.852,2.175406
"73862",2018,478.616,5077.852,1.788345
"73863",2000,477.937,5072.399,3.49295
"73864",2003,477.937,5072.399,4.092054
"73865",2005,476.97,5072.013,2.226363
"73866",1998,476.97,5072.013,0.8909727
"73867",1999,476.97,5072.013,1.639709
"73868",2000,476.97,5072.013,3.580654
"73869",2002,476.97,5072.013,3.38474
"73870",2003,476.97,5072.013,4.198007
"73871",2004,476.97,5072.013,3.829831
"73872",1998,475.62,5071.564,0.9028467
"73873",2004,474.868,5072.362,3.680745
"73874",2000,474.649,5073.186,3.466362
"73875",2006,479.631,5071.247,3.111642
"73876",2017,477.841,5069.434,2.220434
"73877",2010,477.949,5069.212,3.168985
"73878",1999,478.47,5067.746,2.151538
"73879",2005,478.438,5067.524,2.253773
"73880",2003,478.996,5066.749,4.116983
"73881",2012,479.134,5066.757,1.278447
"73882",2015,479.134,5066.757,1.967889
"73883",2018,479.134,5066.757,2.113148
"73884",2001,474.261,5069.166,3.420914
"73885",2002,475.163,5068.21,3.362968
"73886",2012,475.124,5068.435,1.414062
"73887",1998,471.686,5069.817,1.430183
"73888",2001,471.686,5069.817,3.751927
"73889",2004,471.686,5069.817,4.079079
"73890",2000,472.769,5069.406,4.012451
"73891",2003,472.769,5069.406,4.722622
"73892",2006,472.769,5069.406,3.791135
"73893",2012,472.769,5069.406,1.445067
"73894",2015,472.769,5069.406,2.241993
"73895",2018,472.769,5069.406,2.30126
"73896",2004,476.843,5067.536,3.796271
"73897",1998,476.076,5065.636,1.459236
"73898",2002,475.559,5065.884,3.340783
"73899",2003,474.417,5066.063,4.767297
"73900",2000,472.815,5065.562,3.954916
"73901",2013,473.883,5065.815,1.990382
"73902",2016,476.281,5064.884,3.260134
"73903",2004,474.016,5063.039,3.845201
"73904",2000,474.573,5063.577,4.407301
"73905",2003,474.573,5063.577,4.795933
"73906",2006,474.573,5063.577,3.977551
"73907",1998,473.395,5064.634,1.482838
"73908",2004,473.023,5064.807,3.872431
"73909",1999,477.106,5066.416,2.140125
"73910",2004,478.044,5064.788,3.887021
"73911",2013,478.044,5064.788,2.155279
"73912",1998,477.762,5064.817,1.489538
"73913",2001,477.762,5064.817,3.081347
"73914",2004,477.762,5064.817,3.961241
"73915",2013,477.762,5064.817,2.250065
"73916",2016,477.762,5064.817,3.26803
"73917",2019,477.762,5064.817,3.378593
"73918",1998,477.68,5063.485,1.517653
"73919",2003,476.481,5062.746,4.602399
"73920",2000,475.504,5061.778,4.361316
"73921",2001,476.017,5062.062,2.853275
"73922",1999,470.498,5062.526,2.283204
"73923",2003,470.433,5062.568,4.212877
"73924",2011,468.97,5061.85,2.834509
"73925",2017,468.97,5061.85,2.129197
"73926",2020,468.97,5061.85,2.303024
"73927",2001,469.035,5062.811,2.81082
"73928",1999,432.886,5026.379,0.8686435
"73929",2002,432.886,5026.379,2.862362
"73930",2005,432.886,5026.379,2.343069
"73931",2003,432.012,5026.132,3.581052
"73932",1999,435.444,5028.612,0.9139734
"73933",2018,436.148,5027.779,2.153909
"73934",1999,437.542,5027.262,1.002066
"73935",2002,437.542,5027.262,2.961165
"73936",2003,439.472,5027.229,3.196792
"73937",2011,440.445,5027.113,3.456405
"73938",2008,440.747,5027.159,2.543525
"73939",2000,440.765,5027.225,1.494115
"73940",2001,441.588,5027.926,2.194321
"73941",1998,437.136,5027.031,0.4613777
"73942",2011,437.268,5026.434,4.075038
"73943",2001,438.065,5025.987,2.235227
"73944",2019,438.235,5025.957,1.827056
"73945",1999,439.638,5025.831,1.187692
"73946",2013,441.994,5025.771,1.796229
"73947",2016,441.686,5025.602,2.291365
"73948",2003,443.066,5025.96,3.109009
"73949",1999,436.874,5026.512,0.9535858
"73950",1999,438.599,5024.793,0.7655039
"73951",2000,440.239,5024.469,1.173304
"73952",2002,438.599,5024.793,2.84825
"73953",2005,438.599,5024.793,2.201273
"73954",2009,440.239,5024.469,3.536519
"73955",2017,438.599,5024.793,2.383728
"73956",2011,436.54,5024.521,4.120214
"73957",2008,437.623,5024.206,2.781342
"73958",2018,439.304,5023.838,1.914009
"73959",2013,436.526,5023.69,1.324088
"73960",2019,436.526,5023.69,1.842462
"73961",2005,436.355,5022.857,2.240467
"73962",2011,436.532,5022.636,3.876581
"73963",2016,437.376,5022.046,1.683415
"73964",2018,431.255,5023.034,1.985585
"73965",2009,429.371,5023.212,4.638174
"73966",2010,429.298,5023.263,4.650903
"73967",2011,429.83,5022.901,4.073325
"73968",2015,429.228,5023.548,1.560924
"73969",2018,429.228,5023.548,2.007463
"73970",2013,438.656,5029.865,2.145517
"73971",2004,439.238,5029.825,1.984647
"73972",1999,440.499,5029.178,0.2759575
"73973",2000,441.413,5028.867,0.7502725
"73974",2002,440.499,5029.178,2.22377
"73975",2003,441.413,5028.867,2.197423
"73976",2005,439.738,5029.519,1.61179
"73977",2015,438.937,5028.799,1.004249
"73978",2011,450.372,5032.324,3.52779
"73979",2017,450.372,5032.324,1.758481
"73980",2020,450.372,5032.324,1.932315
"73981",2011,454.88,5025.882,2.794493
"73982",2010,455.351,5026.062,2.965674
"73983",2013,455.351,5026.062,1.449577
"73984",2016,455.351,5026.062,1.664304
"73985",2019,455.351,5026.062,1.813151
"73986",2003,456.707,5024.984,3.806089
"73987",2009,456.068,5024.672,2.822945
"73988",2002,455.812,5023.334,4.08049
"73989",2004,456.8,5023.304,3.584089
"73990",2010,456.402,5023.978,3.436052
"73991",1998,457.27,5022.363,1.291913
"73992",1999,457.27,5022.363,3.091476
"73993",2000,457.27,5022.363,2.878301
"73994",2001,457.27,5022.363,2.916041
"73995",2002,457.27,5022.363,4.721347
"73996",2003,457.27,5022.363,4.382465
"73997",2004,457.27,5022.363,3.894392
"73998",2005,457.27,5022.363,2.813486
"73999",2006,457.27,5022.363,3.13289
"74000",2007,457.27,5022.363,2.081328
"74001",2009,457.27,5022.363,3.368559
"74002",2011,457.27,5022.363,4.024401
"74003",2012,457.27,5022.363,2.520094
"74004",2013,457.27,5022.363,2.415725
"74005",2017,457.27,5022.363,3.15133
"74006",2018,457.27,5022.363,2.069258
"74007",2019,457.27,5022.363,2.894963
"74008",2020,457.27,5022.363,3.270598
"74009",2001,457.56,5023.447,2.673252
"74010",2005,458.525,5023.593,2.679858
"74011",1998,459.271,5023.52,1.284649
"74012",2009,459.932,5022.239,2.956125
"74013",2011,459.932,5022.239,3.703339
"74014",1999,460.12,5023.374,2.752333
"74015",1998,463.937,5022.383,1.115599
"74016",1999,463.937,5022.383,2.42864
"74017",2000,463.937,5022.383,2.296945
"74018",2002,463.937,5022.383,4.28535
"74019",2004,463.937,5022.383,3.37377
"74020",2000,450.277,5028.987,2.09819
"74021",2010,452.049,5028.522,3.476832
"74022",2013,452.049,5028.522,2.225313
"74023",2016,452.049,5028.522,2.289583
"74024",2019,452.049,5028.522,2.525888
"74025",2018,449.948,5026.24,1.219042
"74026",2000,451.693,5026.639,2.386137
"74027",2003,451.693,5026.639,3.82809
"74028",2009,451.693,5026.639,3.200367
"74029",2012,451.693,5026.639,2.207994
"74030",2018,451.693,5026.639,1.579838
"74031",2000,451.762,5025.031,2.071799
"74032",2002,450.625,5024.524,3.524278
"74033",2009,450.448,5024.509,2.737387
"74034",2010,450.448,5024.509,3.031215
"74035",2011,450.448,5024.509,3.111205
"74036",2012,450.448,5024.509,1.752077
"74037",2013,450.448,5024.509,1.53247
"74038",2017,450.448,5024.509,2.336814
"74039",2018,450.448,5024.509,1.119957
"74040",2019,450.448,5024.509,1.981673
"74041",2020,450.448,5024.509,2.28147
"74042",2003,452.154,5023.839,3.916626
"74043",1998,451.685,5022.719,0.5027378
"74044",2003,451.025,5022.696,4.033315
"74045",2004,450.614,5022.558,2.563536
"74046",2012,456.519,5035.294,1.725308
"74047",2018,456.519,5035.294,0.8822738
"74048",2002,455.716,5031.229,3.947018
"74049",2004,459.958,5036.212,2.380049
"74050",2010,460.504,5034.48,3.482774
"74051",2012,460.054,5035.41,2.38389
"74052",2013,460.504,5034.48,2.11783
"74053",2016,460.504,5034.48,3.04382
"74054",2019,460.504,5034.48,2.167723
"74055",2002,461.878,5035.736,4.226529
"74056",2011,461.878,5035.736,4.029593
"74057",2016,461.878,5035.736,3.093554
"74058",2017,461.878,5035.736,2.40915
"74059",2020,461.878,5035.736,2.350764
"74060",2004,461.552,5036.536,2.360308
"74061",2004,462.324,5037.564,2.0476
"74062",2013,462.324,5037.564,1.78442
"74063",2017,463.746,5034.82,1.882939
"74064",2001,464.173,5034.974,2.824502
"74065",2003,464.793,5035.652,3.680053
"74066",2004,464.173,5034.974,2.52771
"74067",2010,464.173,5034.974,3.210877
"74068",2013,464.173,5034.974,2.206283
"74069",2016,464.173,5034.974,3.09259
"74070",2019,464.173,5034.974,2.389638
"74071",2010,464.79,5033.857,3.312279
"74072",2018,463.163,5029.673,1.886835
"74073",2002,462.645,5029.708,4.377805
"74074",2011,462.645,5029.708,4.149669
"74075",2000,464.218,5028.914,1.916146
"74076",2003,464.218,5028.914,3.682747
"74077",2006,464.218,5028.914,3.359669
"74078",2018,464.218,5028.914,1.703081
"74079",2006,462.779,5027.936,3.539479
"74080",2001,440.214,5034.447,1.910387
"74081",2012,440.188,5034.501,1.196393
"74082",2015,440.188,5034.501,1.220761
"74083",2018,440.188,5034.501,0.6345011
"74084",1998,442.561,5036.984,1.210385
"74085",2001,442.561,5036.984,2.395182
"74086",2004,442.561,5036.984,2.520302
"74087",2013,442.561,5036.984,2.780044
"74088",2016,442.561,5036.984,2.442757
"74089",2019,442.561,5036.984,2.844294
"74090",2008,441.97,5037.047,2.802948
"74091",2004,454.321,5042.898,2.356955
"74092",2007,456.862,5042.392,2.223775
"74093",2010,456.862,5042.392,3.190646
"74094",2011,456.862,5042.392,4.344867
"74095",2012,456.862,5042.392,2.174515
"74096",2013,456.862,5042.392,2.757668
"74097",2015,456.862,5042.392,2.436719
"74098",2016,456.862,5042.392,3.130584
"74099",2017,456.862,5042.392,2.32322
"74100",2018,456.862,5042.392,1.71641
"74101",2019,456.862,5042.392,2.235529
"74102",2020,456.31,5042.616,2.387421
"74103",2002,458.271,5040.248,4.115932
"74104",2000,457.62,5042.539,1.954792
"74105",2000,457.62,5042.539,1.954792
"74106",2011,457.191,5042.401,3.934893
"74107",2011,457.191,5042.401,3.934893
"74108",2000,458.47,5042.558,1.929402
"74109",2001,459.074,5042.937,2.100737
"74110",1999,461.13,5044.083,2.593487
"74111",2000,461.13,5044.083,1.86635
"74112",2001,461.13,5044.083,2.213992
"74113",2002,461.13,5044.083,4.214541
"74114",2003,461.13,5044.083,3.560676
"74115",2004,461.13,5044.083,2.074929
"74116",2011,461.13,5044.083,3.628509
"74117",2012,461.13,5044.083,2.026857
"74118",2013,461.13,5044.083,2.104108
"74119",2015,461.13,5044.083,2.266127
"74120",2016,461.13,5044.083,3.297277
"74121",2017,461.13,5044.083,2.556303
"74122",2018,461.13,5044.083,1.782298
"74123",2019,461.13,5044.083,2.518553
"74124",2020,461.13,5044.083,2.116082
"74125",2001,461.633,5044.456,2.288127
"74126",2004,461.633,5044.456,2.089647
"74127",2000,462.782,5043.294,1.635646
"74128",2011,462.782,5043.294,3.278591
"74129",1999,462.782,5043.294,2.522931
"74130",1999,453.18,5049.138,2.212722
"74131",2001,455.579,5047.531,1.917814
"74132",2002,453.444,5048.918,4.662979
"74133",2011,453.548,5049.76,3.6871
"74134",2018,453.123,5049.179,1.276806
"74135",2007,452.256,5049.794,2.136704
"74136",2004,451.948,5050.666,2.103867
"74137",2011,451.957,5050.751,4.054728
"74138",2000,455.951,5048.969,2.008669
"74139",2003,455.951,5048.969,3.657466
"74140",2006,455.951,5048.969,3.433374
"74141",2000,457.337,5049.579,1.981644
"74142",1999,455.821,5051.355,1.548145
"74143",2002,455.821,5051.355,3.661108
"74144",2013,457.066,5051.321,2.737778
"74145",2003,457.634,5052.49,3.948938
"74146",2003,455.377,5053.889,3.928139
"74147",2009,455.377,5053.889,3.872571
"74148",2011,455.377,5053.889,3.596358
"74149",2013,455.377,5053.889,2.712233
"74150",2016,455.377,5053.889,2.698992
"74151",2017,455.377,5053.889,1.9918
"74152",2019,455.377,5053.889,2.238217
"74153",2020,455.377,5053.889,2.257323
"74154",2002,455.377,5053.889,4.101022
"74155",2003,455.377,5053.889,4.081166
"74156",2004,455.377,5053.889,2.431781
"74157",2011,451.288,5053.584,3.956707
"74158",2017,451.288,5053.584,2.025549
"74159",1999,459.083,5054.469,3.017546
"74160",2002,459.083,5054.469,4.720904
"74161",2013,459.893,5054.914,2.559319
"74162",1999,459.674,5048.143,2.623434
"74163",2000,459.674,5048.143,2.073152
"74164",2001,459.674,5048.143,2.15078
"74165",2002,459.674,5048.143,4.279392
"74166",2003,459.674,5048.143,3.610395
"74167",2004,459.674,5048.143,2.009981
"74168",2005,459.674,5048.143,2.160695
"74169",2007,459.674,5048.143,2.430708
"74170",2009,459.674,5048.143,3.650879
"74171",2010,459.674,5048.143,2.613777
"74172",2013,459.674,5048.143,2.435329
"74173",2015,459.674,5048.143,2.045648
"74174",2016,459.674,5048.143,3.27464
"74175",2017,459.674,5048.143,2.494889
"74176",2018,459.674,5048.143,1.904608
"74177",2019,459.674,5048.143,2.608286
"74178",2020,459.674,5048.143,2.038628
"74179",1999,460.128,5047.586,2.556388
"74180",2002,460.128,5047.586,4.175249
"74181",2005,460.128,5047.586,2.084187
"74182",2007,460.022,5047.749,2.358269
"74183",2017,460.128,5047.586,2.442795
"74184",2020,460.022,5047.749,1.97184
"74185",2019,461.533,5050.506,2.735715
"74186",2003,463.278,5051.507,3.388365
"74187",2010,463.55,5051.105,2.380358
"74188",2002,463.56,5051.85,3.844201
"74189",2012,464.279,5052.796,1.504399
"74190",2013,464.279,5052.796,1.773834
"74191",2015,464.279,5052.796,1.768094
"74192",2016,464.279,5052.796,3.211048
"74193",2017,464.279,5052.796,2.45989
"74194",2018,464.279,5052.796,1.917492
"74195",2019,464.279,5052.796,2.818954
"74196",2009,464.279,5052.796,3.998428
"74197",2010,464.279,5052.796,3.064103
"74198",2011,464.279,5052.796,3.453617
"74199",2000,463.553,5049.916,2.025313
"74200",1999,463.218,5047.873,2.686057
"74201",2017,463.475,5048.297,2.544945
"74202",2019,464.815,5048.562,2.875983
"74203",2009,466.239,5048.571,3.441566
"74204",2012,466.239,5048.571,1.864676
"74205",2015,466.239,5048.571,2.07406
"74206",2018,466.239,5048.571,2.172801
"74207",2018,466.622,5048.521,2.093672
"74208",2003,467.221,5047.957,3.250977
"74209",2011,467.014,5048.155,3.046921
"74210",2004,468.342,5045.798,2.001513
"74211",2003,464.998,5050.455,3.200228
"74212",2010,465.6,5050.498,2.345942
"74213",2013,465.6,5050.498,1.828194
"74214",2016,465.6,5050.498,3.273681
"74215",2019,465.6,5050.498,2.808016
"74216",1999,466.854,5051.092,2.873582
"74217",2001,466.384,5050.919,2.439094
"74218",2009,466.269,5050.752,3.402379
"74219",2016,466.077,5050.698,3.495523
"74220",2010,466.727,5051.937,2.585119
"74221",2013,466.802,5051.924,1.967497
"74222",2006,467.373,5051.868,3.312911
"74223",2001,469.524,5051.419,2.458485
"74224",2006,468.946,5050.445,3.670326
"74225",2011,469.477,5050.777,3.248825
"74226",2017,469.477,5050.777,2.831199
"74227",1999,471.561,5051.097,2.967354
"74228",2000,470.99,5049.891,2.535235
"74229",2002,471.323,5050.649,3.863197
"74230",2003,470.99,5049.891,3.52721
"74231",1998,472.607,5051.44,1.718499
"74232",2010,472.451,5051.465,2.856042
"74233",2013,472.629,5051.254,2.107088
"74234",2002,473.148,5050.333,3.680755
"74235",2011,473.148,5050.333,3.083476
"74236",2013,473.314,5050.304,2.1387
"74237",2002,434.973,5039.005,2.319794
"74238",2003,435.215,5039.194,2.809835
"74239",2001,435.821,5038.67,1.750312
"74240",1998,436.554,5038.8,1.036504
"74241",1999,436.554,5038.8,1.039114
"74242",2000,436.554,5038.8,1.350817
"74243",2001,436.554,5038.8,1.72113
"74244",2002,436.554,5038.8,2.310802
"74245",2003,436.554,5038.8,2.704057
"74246",2004,436.554,5038.8,2.003535
"74247",2006,436.554,5038.8,2.036253
"74248",2002,434.827,5040.25,2.001868
"74249",2000,434.553,5040.8,1.092357
"74250",2004,434.99,5041.509,1.597005
"74251",2002,438.671,5041.25,2.576624
"74252",2013,438.231,5041.508,2.290781
"74253",2009,440.1,5038.94,3.086007
"74254",2001,440.168,5043.2,1.906789
"74255",2008,440.991,5043.821,2.413851
"74256",2011,440.991,5043.821,4.387388
"74257",2012,440.705,5043.84,1.142039
"74258",2017,440.991,5043.821,1.817663
"74259",2001,441.306,5043.949,1.72399
"74260",2011,441.728,5044.011,4.250681
"74261",2012,442.146,5043.794,1.018462
"74262",2015,442.737,5043.709,1.438516
"74263",2003,443.749,5044.59,3.676736
"74264",2003,441.128,5044.931,3.467494
"74265",2008,442.117,5045.28,2.419809
"74266",1999,439.952,5050.649,1.442109
"74267",2012,442.955,5050.415,0.6960436
"74268",2003,443.516,5049.535,4.14458
"74269",2018,440.629,5051.389,1.759286
"74270",2016,443.048,5052.066,3.102195
"74271",2019,443.048,5052.066,2.839083
"74272",2016,444.603,5052.412,3.13247
"74273",2019,445.116,5052.739,2.837599
"74274",2006,444.685,5053.833,3.175137
"74275",2000,444.78,5052.18,2.756819
"74276",2003,444.78,5052.18,4.009177
"74277",2006,444.78,5052.18,3.337369
"74278",2009,444.78,5052.18,4.160709
"74279",2012,444.78,5052.18,0.7698363
"74280",2013,444.947,5052.215,2.538694
"74281",2018,444.78,5052.18,1.146619
"74282",1999,446.233,5051.952,2.103102
"74283",2000,446.233,5051.952,2.669503
"74284",2002,445.737,5052.117,3.974465
"74285",2003,446.233,5051.952,4.00944
"74286",2004,446.233,5051.952,2.474514
"74287",2006,446.233,5051.952,3.396343
"74288",2008,446.233,5051.952,2.095027
"74289",2009,446.233,5051.952,4.145669
"74290",2010,446.233,5051.952,2.818268
"74291",2011,446.233,5051.952,4.084912
"74292",2012,446.233,5051.952,0.9331307
"74293",2013,446.233,5051.952,2.654005
"74294",2016,446.233,5051.952,2.408812
"74295",2017,446.233,5051.952,1.67081
"74296",2000,445.737,5052.117,2.869845
"74297",2002,445.737,5052.117,4.14021
"74298",2003,445.737,5052.117,4.178167
"74299",2004,445.737,5052.117,2.672379
"74300",2018,446.233,5051.952,1.272356
"74301",2019,446.233,5051.952,2.124798
"74302",2012,430.575,5041.81,0.5097882
"74303",2001,431.07,5041.716,1.182303
"74304",2008,431.487,5041.641,1.421018
"74305",2009,431.487,5041.641,2.809206
"74306",2017,431.487,5041.641,1.612361
"74307",2018,431.487,5041.641,0.9638936
"74308",2011,431.29,5042.065,2.946557
"74309",2001,430.006,5046.471,0.4180288
"74310",2019,431.181,5045.785,1.082281
"74311",2009,431.682,5045.323,2.129488
"74312",2012,432.181,5046.618,0.7032687
"74313",2001,434.163,5045.948,1.216658
"74314",2008,433.762,5046.006,1.426993
"74315",2010,434.163,5045.948,2.816191
"74316",2002,434.83,5045.892,2.558812
"74317",2011,431.766,5048.88,2.635674
"74318",1999,433.17,5049.024,0.7228199
"74319",2008,433.17,5049.024,0.8825336
"74320",2012,431.14,5050.621,0.3405848
"74321",2000,431.617,5051.774,1.14742
"74322",1998,433.998,5050.544,0.7464092
"74323",1999,433.998,5050.544,1.139215
"74324",2000,433.998,5050.544,1.610445
"74325",2001,433.998,5050.544,0.9505271
"74326",2002,433.998,5050.544,2.351627
"74327",2003,433.998,5050.544,2.647847
"74328",2004,433.998,5050.544,1.516883
"74329",2006,433.998,5050.544,2.195402
"74330",2000,433.567,5052.346,1.398116
"74331",2009,433.741,5052.518,2.492694
"74332",2013,433.415,5052.213,1.956679
"74333",2000,434.376,5051.987,1.964251
"74334",2003,434.376,5051.987,2.95498
"74335",2006,434.376,5051.987,2.523213
"74336",2012,434.376,5051.987,0.5378598
"74337",2015,434.376,5051.987,1.51707
"74338",2018,434.376,5051.987,0.9384772
"74339",2003,435.112,5052.564,3.074703
"74340",2012,435.112,5052.564,0.5646697
"74341",1999,436.335,5052.984,1.698686
"74342",2010,437.255,5053.214,2.70604
"74343",2000,437.635,5053.292,2.321175
"74344",2002,439.082,5054.511,3.400737
"74345",2016,438.062,5053.762,2.675896
"74346",2019,438.065,5054.131,2.64152
"74347",2012,439.994,5054.819,0.5454398
"74348",2003,440.508,5055.738,3.088667
"74349",2018,440.276,5054.86,0.5964291
"74350",2010,440.839,5054.151,2.816101
"74351",2001,428.008,5000.134,1.379259
"74352",2011,427.549,4998.985,3.074368
"74353",2016,427.623,4998.791,3.149408
"74354",2019,427.623,4998.791,2.27015
"74355",2000,429.431,4999.023,0.7688257
"74356",1998,430.457,4999.075,1.00628
"74357",2003,430.662,4999.437,2.169546
"74358",2018,430.787,4999.317,0.8085001
"74359",2005,429.419,4998,2.001497
"74360",2007,429.373,4997.965,1.329666
"74361",2011,430.407,4997.157,3.262178
"74362",2000,432.201,4996.965,0.8665509
"74363",2008,431.471,4996.321,2.953277
"74364",2006,432.935,4997.554,2.415231
"74365",2008,434.043,4995.615,3.206634
"74366",2011,433.226,4995.175,3.434083
"74367",2003,432.516,4994.442,2.934018
