"","UTM_E_km","UTM_N_km","pred"
"517157",454,4805,9.33893471602109
"517158",455,4805,8.66978443773034
"517159",456,4805,8.08286616046247
"517160",457,4805,7.53568048169982
"517161",458,4805,7.02553762427046
"517162",459,4805,6.54992990081052
"517163",460,4805,6.10651938683292
"517164",461,4805,5.6931264282923
"517165",462,4805,5.30771892715306
"517166",463,4805,4.94840235229226
"517167",464,4805,4.6134104266342
"517168",465,4805,4.30109644473794
"517169",466,4805,4.01129506050109
"517170",467,4805,3.74536404736279
"517171",468,4805,3.77825134683043
"517172",469,4805,3.81207890907481
"517173",470,4805,3.83547590186542
"517174",471,4805,3.84430778497895
"517175",472,4805,3.85316000511489
"517176",473,4805,3.86203260910293
"517177",474,4805,3.87092564388061
"517178",475,4805,3.87983915649356
"517179",476,4805,3.88877319409573
"517180",477,4805,3.89772780394964
"517181",478,4805,3.90670303342668
"517182",479,4805,3.91569893000726
"517183",480,4805,3.92471554128119
"517184",481,4805,3.93375291494781
"517185",482,4805,3.94281109881632
"517186",483,4805,4.1914958978837
"517187",484,4805,4.48956681057926
"517188",485,4805,4.85335403636327
"517189",486,4805,5.2871575713509
"517190",487,4805,5.75973542726335
"517191",488,4805,6.27455333879831
"517192",489,4805,6.83538681569807
"517193",490,4805,7.44634883112927
"517194",491,4805,8.11191998491127
"517195",492,4805,8.8040690545126
"517196",493,4805,9.29666534291354
"517197",494,4805,9.81682287621658
"517198",495,4805,10.366083733074
"517199",496,4805,10.9460762729495
"517200",497,4805,11.4966117921386
"517201",498,4805,12.0297257818665
"517202",499,4805,12.5875610139205
"517203",500,4805,13.1712638469293
"517204",501,4805,13.7820337977766
"517205",502,4805,14.4211260066238
"517206",503,4805,15.0898538162395
"517207",504,4805,15.7895914709359
"517208",505,4805,16.5217769406583
"517209",506,4805,17.2879148760325
"517210",507,4805,18.089579700441
"517211",508,4805,18.9284188454834
"517212",509,4805,19.0963068086436
"517213",510,4805,18.7486185394501
"517214",511,4805,18.1081299715902
"517215",512,4805,17.4895217147888
"517216",513,4805,16.8920462958886
"517217",514,4805,16.3149817768409
"517218",515,4805,15.7576308823779
"517219",516,4805,15.2193201574847
"517220",517,4805,14.6993991536541
"517221",518,4805,14.1972396429406
"517222",519,4805,13.7122348588635
"517223",520,4805,13.2437987632423
"517224",521,4805,12.7913653380785
"517225",522,4805,12.3543879016279
"517226",523,4805,11.9323384478376
"517227",524,4805,11.5945551742166
"517228",525,4805,11.3709107255658
"517229",526,4805,11.1515800982441
"517230",527,4805,10.9364800840406
"517231",528,4805,10.7284844547772
"517232",529,4805,10.7063358628507
"517233",530,4805,10.6842329959403
"517234",531,4805,10.6621757596482
"517235",532,4805,10.6292452338778
"517236",533,4805,10.5951381701606
"517237",534,4805,10.5611405490021
"517238",535,4805,10.5272520192237
"517239",536,4805,10.4934722307734
"517240",537,4805,10.4598008347227
"517241",538,4805,10.4262374832627
"517242",539,4805,10.3927818297005
"517243",540,4805,10.3594335284557
"517244",541,4805,10.3261922350567
"517245",542,4805,10.2930576061374
"517246",543,4805,10.2600292994333
"517247",544,4805,10.2271069737784
"517248",545,4805,10.1942902891011
"517249",394,4804,10.4458153963536
"517250",395,4804,10.3070421257017
"517251",396,4804,10.1701124660955
"517252",397,4804,10.0350019250543
"517253",398,4804,9.90168633548103
"517254",399,4804,9.77014185134012
"517255",400,4804,9.64034494339196
"517256",401,4804,9.51227239498425
"517257",402,4804,9.51219323691286
"517258",403,4804,9.94342668622513
"517259",404,4804,10.3942100209502
"517260",405,4804,10.8654295313799
"517261",406,4804,11.3580116876058
"517262",407,4804,11.8729249610629
"517263",408,4804,12.4111817286522
"517264",409,4804,12.9738402631864
"517265",410,4804,13.3553970008502
"517266",411,4804,13.6030443593166
"517267",412,4804,13.8552838099651
"517268",413,4804,14.1122005033529
"517269",414,4804,14.373881168973
"517270",415,4804,14.6404141445318
"517271",416,4804,14.9118894057701
"517272",417,4804,15.188398596837
"517273",418,4804,15.4700350612268
"517274",419,4804,15.7568938732899
"517275",420,4804,16.0490718703279
"517276",421,4804,16.3466676852835
"517277",422,4804,17.0325954048015
"517278",423,4804,17.888125862553
"517279",424,4804,19.3068828027084
"517280",425,4804,20.8381652958875
"517281",426,4804,22.4908980562007
"517282",427,4804,24.2747136416199
"517283",428,4804,26.200008595041
"517284",429,4804,28.2780040380495
"517285",430,4804,30.8210657030743
"517286",431,4804,33.8740499302208
"517287",432,4804,37.2294478630126
"517288",433,4804,40.9172151260315
"517289",434,4804,44.9702746017159
"517290",435,4804,46.8571983760252
"517291",436,4804,43.7687340306474
"517292",437,4804,40.5746059139405
"517293",438,4804,37.2963051427309
"517294",439,4804,34.2828807813947
"517295",440,4804,31.512931647611
"517296",441,4804,28.9667857074
"517297",442,4804,26.6263603653659
"517298",443,4804,24.4750340430492
"517299",444,4804,22.4975281333457
"517300",445,4804,20.6797984926366
"517301",446,4804,19.0089357000154
"517302",447,4804,17.4730733752547
"517303",448,4804,16.0613039043941
"517304",449,4804,14.7636009744362
"517305",450,4804,13.5707483669954
"517306",451,4804,12.4772233151554
"517307",452,4804,11.5245710181378
"517308",453,4804,10.6446549682875
"517309",454,4804,9.83192165813006
"517310",455,4804,9.09293561436933
"517311",456,4804,8.47737127774433
"517312",457,4804,7.90347879150896
"517313",458,4804,7.36843709698328
"517314",459,4804,6.86961611265784
"517315",460,4804,6.40456380561476
"517316",461,4804,5.97099413817472
"517317",462,4804,5.5667758305196
"517318",463,4804,5.18992188405167
"517319",464,4804,4.8385798139898
"517320",465,4804,4.51102254318949
"517321",466,4804,4.20563991242382
"517322",467,4804,3.83272030203723
"517323",468,4804,3.6885816200114
"517324",469,4804,3.69707525223754
"517325",470,4804,3.7055884426017
"517326",471,4804,3.71412123614004
"517327",472,4804,3.72267367799247
"517328",473,4804,3.73124581340281
"517329",474,4804,3.73983768771906
"517330",475,4804,3.74844934639366
"517331",476,4804,3.75708083498371
"517332",477,4804,3.7657321991512
"517333",478,4804,3.77440348466329
"517334",479,4804,3.78309473739248
"517335",480,4804,3.79180600331696
"517336",481,4804,3.80053732852076
"517337",482,4804,3.88337042214164
"517338",483,4804,4.15952952959708
"517339",484,4804,4.45532720982317
"517340",485,4804,4.79100897568896
"517341",486,4804,5.21923997104587
"517342",487,4804,5.68574720139104
"517343",488,4804,6.19395188139778
"517344",489,4804,6.74758102148562
"517345",490,4804,7.35069476052148
"517346",491,4804,8.00771614157833
"517347",492,4804,8.46332743013003
"517348",493,4804,8.93685889084332
"517349",494,4804,9.43688490067294
"517350",495,4804,9.96488785559703
"517351",496,4804,10.5224330931009
"517352",497,4804,11.1111735328356
"517353",498,4804,11.6311010831354
"517354",499,4804,12.1704515296381
"517355",500,4804,12.7348124117018
"517356",501,4804,13.3253434982503
"517357",502,4804,13.9432583383168
"517358",503,4804,14.5898267549027
"517359",504,4804,15.2663774544804
"517360",505,4804,15.9743007575021
"517361",506,4804,16.7150514555267
"517362",507,4804,17.4536017511662
"517363",508,4804,17.5038882433812
"517364",509,4804,17.5543196186601
"517365",510,4804,17.6048962944333
"517366",511,4804,17.5246026760646
"517367",512,4804,16.9259288246186
"517368",513,4804,16.3477068137666
"517369",514,4804,15.7892379696269
"517370",515,4804,15.2498474863502
"517371",516,4804,14.7288836107419
"517372",517,4804,14.2257168547397
"517373",518,4804,13.739739234794
"517374",519,4804,13.2703635372329
"517375",520,4804,12.8170226087236
"517376",521,4804,12.3791686709726
"517377",522,4804,11.956272658838
"517378",523,4804,11.6576742892231
"517379",524,4804,11.4328123518923
"517380",525,4804,11.2122877197224
"517381",526,4804,10.9960167315289
"517382",527,4804,10.7839173398467
"517383",528,4804,10.6135087628082
"517384",529,4804,10.5915975342944
"517385",530,4804,10.5697315407679
"517386",531,4804,10.5479106888428
"517387",532,4804,10.5219750603006
"517388",533,4804,10.4882122045272
"517389",534,4804,10.4545576868198
"517390",535,4804,10.421011159544
"517391",536,4804,10.3875722761807
"517392",537,4804,10.3542406913225
"517393",538,4804,10.3210160606708
"517394",539,4804,10.2878980410314
"517395",540,4804,10.2548862903115
"517396",541,4804,10.221980467516
"517397",542,4804,10.1891802327439
"517398",543,4804,10.156485247185
"517399",544,4804,10.1238951731161
"517400",545,4804,10.0914096738978
"517401",546,4804,10.059028413971
"517402",393,4803,10.6113087627534
"517403",394,4803,10.4703369030153
"517404",395,4803,10.331237862708
"517405",396,4803,10.1939867613156
"517406",397,4803,10.0585590488611
"517407",398,4803,9.92493050151538
"517408",399,4803,9.7930772172644
"517409",400,4803,9.66297561163376
"517410",401,4803,9.89759670372865
"517411",402,4803,10.3463023450194
"517412",403,4803,10.8153499701829
"517413",404,4803,11.3056617791423
"517414",405,4803,11.8182017795765
"517415",406,4803,12.3539776822671
"517416",407,4803,12.9140428823702
"517417",408,4803,13.4994985305083
"517418",409,4803,14.1114956977553
"517419",410,4803,14.4972786527767
"517420",411,4803,14.7660997715411
"517421",412,4803,15.0399056047216
"517422",413,4803,15.3187885832176
"517423",414,4803,15.6028428518625
"517424",415,4803,15.8921643012049
"517425",416,4803,16.1868505998793
"517426",417,4803,16.4870012275765
"517427",418,4803,16.7927175086261
"517428",419,4803,17.1041026462015
"517429",420,4803,17.8107868125441
"517430",421,4803,18.6087036294933
"517431",422,4803,19.4423668316791
"517432",423,4803,20.3133778442507
"517433",424,4803,21.634210191128
"517434",425,4803,23.3500794828182
"517435",426,4803,25.2020391332576
"517436",427,4803,27.2008828467419
"517437",428,4803,29.35826040623
"517438",429,4803,31.6867455713207
"517439",430,4803,34.1999093614057
"517440",431,4803,36.9123991511134
"517441",432,4803,39.840024039032
"517442",433,4803,42.9998469872629
"517443",434,4803,46.410284268818
"517444",435,4803,48.5763197730117
"517445",436,4803,46.4004832718018
"517446",437,4803,42.651469900801
"517447",438,4803,39.2053650399038
"517448",439,4803,36.0376946324947
"517449",440,4803,33.1259620488954
"517450",441,4803,30.4494883164753
"517451",442,4803,27.98926525867
"517452",443,4803,25.7278204999037
"517453",444,4803,23.6490933776916
"517454",445,4803,21.738320880654
"517455",446,4803,19.9819328023815
"517456",447,4803,18.3674553665378
"517457",448,4803,16.8834226387525
"517458",449,4803,15.5192950961541
"517459",450,4803,14.2653847762298
"517460",451,4803,13.1358753301007
"517461",452,4803,12.1329340914552
"517462",453,4803,11.2065687263544
"517463",454,4803,10.3509325668348
"517464",455,4803,9.56062534566867
"517465",456,4803,8.89113123414783
"517466",457,4803,8.28922844586182
"517467",458,4803,7.72807266231634
"517468",459,4803,7.20490543409457
"517469",460,4803,6.71715505049176
"517470",461,4803,6.26242389786718
"517471",462,4803,5.83847667379761
"517472",463,4803,5.44322939909709
"517473",464,4803,5.0747391736898
"517474",465,4803,4.73119462597951
"517475",466,4803,4.17484591781925
"517476",467,4803,3.72673305263546
"517477",468,4803,3.62367826226481
"517478",469,4803,3.57187469733734
"517479",470,4803,3.58009959057881
"517480",471,4803,3.58834342313775
"517481",472,4803,3.59660623862538
"517482",473,4803,3.60488808075337
"517483",474,4803,3.61318899333402
"517484",475,4803,3.62150902028054
"517485",476,4803,3.62984820560724
"517486",477,4803,3.63820659342978
"517487",478,4803,3.64658422796541
"517488",479,4803,3.65498115353321
"517489",480,4803,3.6633974145543
"517490",481,4803,3.67183305555208
"517491",482,4803,3.85375396726924
"517492",483,4803,4.12780695224486
"517493",484,4803,4.42134873676812
"517494",485,4803,4.73576523279267
"517495",486,4803,5.15219482448728
"517496",487,4803,5.61270941111371
"517497",488,4803,6.11438581163113
"517498",489,4803,6.66090316014736
"517499",490,4803,7.2562694399268
"517500",491,4803,7.7046885681639
"517501",492,4803,8.13577344135868
"517502",493,4803,8.59097793551586
"517503",494,4803,9.07165156705677
"517504",495,4803,9.57921935916856
"517505",496,4803,10.1151860664817
"517506",497,4803,10.6811406361225
"517507",498,4803,11.2456854677467
"517508",499,4803,11.7671636523919
"517509",500,4803,12.3128235107857
"517510",501,4803,12.8837863810062
"517511",502,4803,13.4812255991484
"517512",503,4803,14.1063689105454
"517513",504,4803,14.7605009928008
"517514",505,4803,15.4449660958179
"517515",506,4803,15.9981664286318
"517516",507,4803,16.0442595894038
"517517",508,4803,16.0904855516115
"517518",509,4803,16.1368446978761
"517519",510,4803,16.1833374119211
"517520",511,4803,16.2299640785759
"517521",512,4803,16.2767250837783
"517522",513,4803,15.8209084552365
"517523",514,4803,15.2804360477674
"517524",515,4803,14.7584272085607
"517525",516,4803,14.2542511869095
"517526",517,4803,13.7672987797544
"517527",518,4803,13.2969815955742
"517528",519,4803,12.8427313434243
"517529",520,4803,12.4039991462626
"517530",521,4803,11.9802548777338
"517531",522,4803,11.7211370157455
"517532",523,4803,11.4950509618988
"517533",524,4803,11.2733258248876
"517534",525,4803,11.0558774880877
"517535",526,4803,10.8426234573792
"517536",527,4803,10.6334828298503
"517537",528,4803,10.4997652495127
"517538",529,4803,10.4780888406205
"517539",530,4803,10.4564571819385
"517540",531,4803,10.4348701810815
"517541",532,4803,10.4133277458549
"517542",533,4803,10.3823653340355
"517543",534,4803,10.3490504571848
"517544",535,4803,10.3158424809278
"517545",536,4803,10.2827410622427
"517546",537,4803,10.249745859208
"517547",538,4803,10.2168565309996
"517548",539,4803,10.1840727378868
"517549",540,4803,10.1513941412293
"517550",541,4803,10.1188204034732
"517551",542,4803,10.0863511881479
"517552",543,4803,10.0539861598624
"517553",544,4803,10.0217249843019
"517554",545,4803,9.98956732822426
"517555",546,4803,9.95751285945681
"517556",393,4802,10.63621876438
"517557",394,4802,10.4949159738082
"517558",395,4802,10.3554903991028
"517559",396,4802,10.2179171013409
"517560",397,4802,10.0821714729146
"517561",398,4802,9.9482292331294
"517562",399,4802,9.85197795498103
"517563",400,4802,10.2986154790789
"517564",401,4802,10.7655012293546
"517565",402,4802,11.2535531552443
"517566",403,4802,11.7637308212449
"517567",404,4802,12.2970372935252
"517568",405,4802,12.8545211120657
"517569",406,4802,13.4372783522048
"517570",407,4802,14.0464547796458
"517571",408,4802,14.6832481031592
"517572",409,4802,15.3489103294123
"517573",410,4802,15.7367907762589
"517574",411,4802,16.0285960042301
"517575",412,4802,16.3258121379115
"517576",413,4802,16.6285395110113
"517577",414,4802,16.9368803177124
"517578",415,4802,17.250938647171
"517579",416,4802,17.5708205186545
"517580",417,4802,17.8966339173318
"517581",418,4802,18.6245325120838
"517582",419,4802,19.4589048424932
"517583",420,4802,20.3306567519767
"517584",421,4802,21.2414628321774
"517585",422,4802,22.1930726958392
"517586",423,4802,23.1873143377252
"517587",424,4802,24.2420827523875
"517588",425,4802,26.1647896593628
"517589",426,4802,28.2399917907743
"517590",427,4802,30.4797839663743
"517591",428,4802,32.8972202796585
"517592",429,4802,35.5063901805308
"517593",430,4802,38.3225005922956
"517594",431,4802,41.3619645415766
"517595",432,4802,44.6424968177203
"517596",433,4802,48.1832172192129
"517597",434,4802,50.9336622434957
"517598",435,4802,46.7634981512731
"517599",436,4802,44.3408546057802
"517600",437,4802,44.2131268922666
"517601",438,4802,41.212142651393
"517602",439,4802,37.8823309133856
"517603",440,4802,34.8215575096469
"517604",441,4802,32.0080849874313
"517605",442,4802,29.4219322119292
"517606",443,4802,27.0447324612915
"517607",444,4802,24.8596029871306
"517608",445,4802,22.8510251141247
"517609",446,4802,21.0047340271957
"517610",447,4802,19.3076174635386
"517611",448,4802,17.7476225900162
"517612",449,4802,16.3136704045681
"517613",450,4802,14.9955770537173
"517614",451,4802,13.829296497271
"517615",452,4802,12.7734116468123
"517616",453,4802,11.7981449838114
"517617",454,4802,10.8973412043581
"517618",455,4802,10.065314970035
"517619",456,4802,9.32508581172741
"517620",457,4802,8.69380560640009
"517621",458,4802,8.10526116840875
"517622",459,4802,7.55655941510265
"517623",460,4802,7.04500311680726
"517624",461,4802,6.56807763816805
"517625",462,4802,6.12343857706536
"517626",463,4802,5.70890024033739
"517627",464,4802,5.16701900266031
"517628",465,4802,4.54751118370619
"517629",466,4802,4.00228022294588
"517630",467,4802,3.69145990088706
"517631",468,4802,3.58938051369335
"517632",469,4802,3.49012391248936
"517633",470,4802,3.45886038803156
"517634",471,4802,3.46682504520442
"517635",472,4802,3.47480804245372
"517636",473,4802,3.48280942201081
"517637",474,4802,3.49082922620433
"517638",475,4802,3.49886749746036
"517639",476,4802,3.50692427830268
"517640",477,4802,3.51499961135298
"517641",478,4802,3.52309353933113
"517642",479,4802,3.53120610505531
"517643",480,4802,3.53933735144236
"517644",481,4802,3.57045659480678
"517645",482,4802,3.82436338175873
"517646",483,4802,4.09632630655984
"517647",484,4802,4.38762939992839
"517648",485,4802,4.69964800418538
"517649",486,4802,5.08601092433661
"517650",487,4802,5.54060984735607
"517651",488,4802,6.03584182914888
"517652",489,4802,6.57533874251911
"517653",490,4802,7.01405285597976
"517654",491,4802,7.40649598450483
"517655",492,4802,7.82089669052309
"517656",493,4802,8.25848352200578
"517657",494,4802,8.72055376538662
"517658",495,4802,9.20847729154621
"517659",496,4802,9.72370061698287
"517660",497,4802,10.2677511922101
"517661",498,4802,10.8422419300939
"517662",499,4802,11.3772393805582
"517663",500,4802,11.9048179043808
"517664",501,4802,12.4568609832232
"517665",502,4802,13.034503072764
"517666",503,4802,13.6389312349808
"517667",504,4802,14.271387577577
"517668",505,4802,14.6640981458798
"517669",506,4802,14.706347652186
"517670",507,4802,14.7487188857724
"517671",508,4802,14.7912121973538
"517672",509,4802,14.8338279386556
"517673",510,4802,14.8765664624165
"517674",511,4802,14.9194281223915
"517675",512,4802,14.9624132733549
"517676",513,4802,15.005522271103
"517677",514,4802,14.7880300657364
"517678",515,4802,14.2828427540237
"517679",516,4802,13.7949136044043
"517680",517,4802,13.3236530451453
"517681",518,4802,12.8684916454086
"517682",519,4802,12.4288794271995
"517683",520,4802,12.01673295365
"517684",521,4802,11.7849452243562
"517685",522,4802,11.5576283900768
"517686",523,4802,11.3346962128461
"517687",524,4802,11.1160641181208
"517688",525,4802,10.9016491626948
"517689",526,4802,10.6913700032323
"517690",527,4802,10.4851468654088
"517691",528,4802,10.3872407098014
"517692",529,4802,10.3657966040012
"517693",530,4802,10.3443967688294
"517694",531,4802,10.3230411128909
"517695",532,4802,10.3017295449789
"517696",533,4802,10.2775866684747
"517697",534,4802,10.2446080048305
"517698",535,4802,10.2117351629409
"517699",536,4802,10.1789678032459
"517700",537,4802,10.1463055872746
"517701",538,4802,10.1137481776425
"517702",539,4802,10.0812952380476
"517703",540,4802,10.048946433267
"517704",541,4802,10.0167014291534
"517705",542,4802,9.98455989263199
"517706",543,4802,9.95252149169635
"517707",544,4802,9.92058589540565
"517708",545,4802,9.88875277388089
"517709",546,4802,9.85702179830161
"517710",391,4801,10.9502027837442
"517711",392,4801,10.8047286970461
"517712",393,4801,10.6611872421282
"517713",394,4801,10.519552743864
"517714",395,4801,10.3797998682224
"517715",396,4801,10.2419036177364
"517716",397,4801,10.1058393270319
"517717",398,4801,10.2511484053991
"517718",399,4801,10.7158822450269
"517719",400,4801,11.2016847038137
"517720",401,4801,11.7095109235533
"517721",402,4801,12.240359347209
"517722",403,4801,12.7952736819637
"517723",404,4801,13.3753449512642
"517724",405,4801,13.9817136398955
"517725",406,4801,14.615571936301
"517726",407,4801,15.2781660765571
"517727",408,4801,15.9707987946134
"517728",409,4801,16.694831883612
"517729",410,4801,17.0822807415869
"517730",411,4801,17.3990352118559
"517731",412,4801,17.7216632183319
"517732",413,4801,18.0502736732192
"517733",414,4801,18.3849775082669
"517734",415,4801,18.7258877122164
"517735",416,4801,19.4754569208231
"517736",417,4801,20.3479503574381
"517737",418,4801,21.2595311849179
"517738",419,4801,22.2119505042572
"517739",420,4801,23.2070378651427
"517740",421,4801,24.2467047804264
"517741",422,4801,25.3329483980457
"517742",423,4801,26.4678553374443
"517743",424,4801,27.6536056978636
"517744",425,4801,29.3187960418912
"517745",426,4801,31.6441511786478
"517746",427,4801,34.1539366891589
"517747",428,4801,36.8627802585578
"517748",429,4801,39.7864697343087
"517749",430,4801,42.9420451419037
"517750",431,4801,46.3478979985791
"517751",432,4801,50.0238785038793
"517752",433,4801,53.4054033252601
"517753",434,4801,49.0328668637552
"517754",435,4801,45.0183292921892
"517755",436,4801,41.750691854199
"517756",437,4801,41.6304253312473
"517757",438,4801,41.5105052465437
"517758",439,4801,39.8213873019854
"517759",440,4801,36.6039442298425
"517760",441,4801,33.6464604565551
"517761",442,4801,30.9279320869351
"517762",443,4801,28.4290522745822
"517763",444,4801,26.1320741056704
"517764",445,4801,24.020684561293
"517765",446,4801,22.0798886632553
"517766",447,4801,20.2959029805231
"517767",448,4801,18.6560577400155
"517768",449,4801,17.1487068465393
"517769",450,4801,15.7631451728289
"517770",451,4801,14.5593222227975
"517771",452,4801,13.4476989546846
"517772",453,4801,12.4209495750192
"517773",454,4801,11.4725938515619
"517774",455,4801,10.5966463262687
"517775",456,4801,9.78757853863509
"517776",457,4801,9.11812919809275
"517777",458,4801,8.50085933177858
"517778",459,4801,7.92537677507385
"517779",460,4801,7.38885265305741
"517780",461,4801,6.88864959711455
"517781",462,4801,6.3949870005738
"517782",463,4801,5.62825003929581
"517783",464,4801,4.95344220433771
"517784",465,4801,4.35954150942164
"517785",466,4801,3.83684746654098
"517786",467,4801,3.65652060595554
"517787",468,4801,3.55540738984626
"517788",469,4801,3.45709024234256
"517789",470,4801,3.3614918441785
"517790",471,4801,3.34942185760666
"517791",472,4801,3.35713451259424
"517792",473,4801,3.36486492737725
"517793",474,4801,3.37261314285085
"517794",475,4801,3.38037920000437
"517795",476,4801,3.38816313992153
"517796",477,4801,3.39596500378068
"517797",478,4801,3.40378483285494
"517798",479,4801,3.41162266851251
"517799",480,4801,3.41947855221684
"517800",481,4801,3.54322657162613
"517801",482,4801,3.79519694302146
"517802",483,4801,4.0650857474545
"517803",484,4801,4.35416722300629
"517804",485,4801,4.66380622297426
"517805",486,4801,5.02067720722216
"517806",487,4801,5.46943645787778
"517807",488,4801,5.95830680445473
"517808",489,4801,6.38532460218596
"517809",490,4801,6.74258976898515
"517810",491,4801,7.1198442718573
"517811",492,4801,7.51820653373802
"517812",493,4801,7.93885755442178
"517813",494,4801,8.38304441179854
"517814",495,4801,8.85208395898788
"517815",496,4801,9.34736672833144
"517816",497,4801,9.87036105381761
"517817",498,4801,10.4226174241599
"517818",499,4801,11.0002358891484
"517819",500,4801,11.5103322330835
"517820",501,4801,12.0440824588733
"517821",502,4801,12.6025834301466
"517822",503,4801,13.1869828736346
"517823",504,4801,13.4412762482048
"517824",505,4801,13.4800026178706
"517825",506,4801,13.5188405641217
"517826",507,4801,13.5577904084275
"517827",508,4801,13.5968524731833
"517828",509,4801,13.6360270817133
"517829",510,4801,13.6753145582734
"517830",511,4801,13.7147152280535
"517831",512,4801,13.7542294171807
"517832",513,4801,13.7938574527215
"517833",514,4801,13.8335996626847
"517834",515,4801,13.8225838196252
"517835",516,4801,13.3503779930399
"517836",517,4801,12.8943036181115
"517837",518,4801,12.4538096136847
"517838",519,4801,12.0821503446501
"517839",520,4801,11.8491007958106
"517840",521,4801,11.6205464809043
"517841",522,4801,11.3964006924982
"517842",523,4801,11.1765783956372
"517843",524,4801,10.9609961955841
"517844",525,4801,10.7495723061816
"517845",526,4801,10.5422265188249
"517846",527,4801,10.338880172033
"517847",528,4801,10.2759220801019
"517848",529,4801,10.2547077878335
"517849",530,4801,10.2335372917513
"517850",531,4801,10.2124105014395
"517851",532,4801,10.191327326669
"517852",533,4801,10.1702876773971
"517853",534,4801,10.1412195840416
"517854",535,4801,10.1086784943487
"517855",536,4801,10.0762418223257
"517856",537,4801,10.0439092329177
"517857",538,4801,10.011680392145
"517858",539,4801,9.9795549670995
"517859",540,4801,9.94753262594142
"517860",541,4801,9.91561303789574
"517861",542,4801,9.88379587324884
"517862",543,4801,9.85208080334509
"517863",544,4801,9.82046750058342
"517864",545,4801,9.78895563841399
"517865",546,4801,9.77561514883364
"517866",391,4800,10.9759083376258
"517867",392,4800,10.8300927511355
"517868",393,4800,10.6862143332704
"517869",394,4800,10.5442473486314
"517870",395,4800,10.404166403716
"517871",396,4800,10.2659464423758
"517872",397,4800,10.6664919582353
"517873",398,4800,11.150055317878
"517874",399,4800,11.6555409293448
"517875",400,4800,12.1839426337022
"517876",401,4800,12.7362993276101
"517877",402,4800,13.3136970059085
"517878",403,4800,13.9172708968043
"517879",404,4800,14.5482076938568
"517880",405,4800,15.2077478891493
"517881",406,4800,15.8971882122348
"517882",407,4800,16.6178841796512
"517883",408,4800,17.3712527600175
"517884",409,4800,18.1587751599523
"517885",410,4800,18.542809616216
"517886",411,4800,18.8866464800478
"517887",412,4800,19.2368590653251
"517888",413,4800,19.5935655962065
"517889",414,4800,20.3652586731369
"517890",415,4800,21.2776149069093
"517891",416,4800,22.230844370463
"517892",417,4800,23.2267781697312
"517893",418,4800,24.2673294435313
"517894",419,4800,25.3544970386092
"517895",420,4800,26.4903693493229
"517896",421,4800,27.6771283293435
"517897",422,4800,28.9170536830786
"517898",423,4800,30.2125272448698
"517899",424,4800,31.5660375543771
"517900",425,4800,32.9801846369387
"517901",426,4800,35.4586612926795
"517902",427,4800,38.2709861937986
"517903",428,4800,41.3063643930716
"517904",429,4800,44.5824868670274
"517905",430,4800,48.118447712674
"517906",431,4800,51.9348554328799
"517907",432,4800,55.9970946267059
"517908",433,4800,51.4123649411648
"517909",434,4800,47.2030073428651
"517910",435,4800,43.3382884596029
"517911",436,4800,39.7899911962209
"517912",437,4800,39.1985918002034
"517913",438,4800,39.0856768248809
"517914",439,4800,38.9730871110299
"517915",440,4800,38.4775647330028
"517916",441,4800,35.3686983054146
"517917",442,4800,32.5110185246854
"517918",443,4800,29.884230298366
"517919",444,4800,27.4696783137593
"517920",445,4800,25.2502145488645
"517921",446,4800,23.2100764880211
"517922",447,4800,21.3347751773466
"517923",448,4800,19.6109923249431
"517924",449,4800,18.0264857150845
"517925",450,4800,16.5949293304226
"517926",451,4800,15.3278848008701
"517927",452,4800,14.1575807760768
"517928",453,4800,13.0766309921485
"517929",454,4800,12.0782131360866
"517930",455,4800,11.156025787401
"517931",456,4800,10.3042486472863
"517932",457,4800,9.5631629964105
"517933",458,4800,8.91576568320182
"517934",459,4800,8.31219521695864
"517935",460,4800,7.74948465222761
"517936",461,4800,6.96583190786495
"517937",462,4800,6.13065260424316
"517938",463,4800,5.39560842854638
"517939",464,4800,4.74869352310899
"517940",465,4800,4.17934149133436
"517941",466,4800,3.72491656729367
"517942",467,4800,3.62191200791984
"517943",468,4800,3.52175581818332
"517944",469,4800,3.42436923254557
"517945",470,4800,3.3296756635597
"517946",471,4800,3.23760064163996
"517947",472,4800,3.24344596822474
"517948",473,4800,3.25091459438987
"517949",474,4800,3.25840041842954
"517950",475,4800,3.26590347994498
"517951",476,4800,3.27342381862861
"517952",477,4800,3.28096147426429
"517953",478,4800,3.28851648672744
"517954",479,4800,3.29608889598533
"517955",480,4800,3.30367874209726
"517956",481,4800,3.51620421772887
"517957",482,4800,3.7662529416061
"517958",483,4800,4.03408344391285
"517959",484,4800,4.3209602447763
"517960",485,4800,4.6282377884647
"517961",486,4800,4.95736683818565
"517962",487,4800,5.39917734525878
"517963",488,4800,5.81295452322137
"517964",489,4800,6.13819502338699
"517965",490,4800,6.48163304815484
"517966",491,4800,6.8442867668534
"517967",492,4800,7.22723131638253
"517968",493,4800,7.63160198860487
"517969",494,4800,8.05859759607493
"517970",495,4800,8.50948402608409
"517971",496,4800,8.98559799355776
"517972",497,4800,9.48835100393093
"517973",498,4800,10.0192335377505
"517974",499,4800,10.5798194694099
"517975",500,4800,11.1289184916644
"517976",501,4800,11.6449820280973
"517977",502,4800,12.1849761534581
"517978",503,4800,12.3204240303941
"517979",504,4800,12.3559210536402
"517980",505,4800,12.3915203492315
"517981",506,4800,12.4272222118302
