"","yr","UTM_E_km","UTM_N_km","est"
"56909",2080,374.2,5036.9,1.133209
"56910",2080,375.2,5036.9,1.177253
"56911",2080,376.2,5036.9,1.221298
"56912",2080,377.2,5036.9,1.265342
"56913",2080,378.2,5036.9,1.309387
"56914",2080,379.2,5036.9,1.336094
"56915",2080,380.2,5036.9,1.360293
"56916",2080,381.2,5036.9,1.384493
"56917",2080,382.2,5036.9,1.408693
"56918",2080,383.2,5036.9,1.432893
"56919",2080,384.2,5036.9,1.457093
"56920",2080,385.2,5036.9,1.481292
"56921",2080,386.2,5036.9,1.505492
"56922",2080,387.2,5036.9,1.529692
"56923",2080,388.2,5036.9,1.553892
"56924",2080,389.2,5036.9,1.578092
"56925",2080,390.2,5036.9,1.602292
"56926",2080,391.2,5036.9,1.626491
"56927",2080,392.2,5036.9,1.650691
"56928",2080,393.2,5036.9,1.674891
"56929",2080,394.2,5036.9,1.699091
"56930",2080,395.2,5036.9,1.723291
"56931",2080,396.2,5036.9,1.747491
"56932",2080,397.2,5036.9,1.77169
"56933",2080,398.2,5036.9,1.79589
"56934",2080,399.2,5036.9,1.82009
"56935",2080,400.2,5036.9,1.84429
"56936",2080,401.2,5036.9,1.86849
"56937",2080,402.2,5036.9,1.89269
"56938",2080,403.2,5036.9,1.916889
"56939",2080,404.2,5036.9,1.941089
"56940",2080,405.2,5036.9,1.964615
"56941",2080,406.2,5036.9,1.97156
"56942",2080,407.2,5036.9,1.978505
"56943",2080,408.2,5036.9,1.985451
"56944",2080,409.2,5036.9,1.992396
"56945",2080,410.2,5036.9,1.999341
"56946",2080,411.2,5036.9,4.186236
"56947",2080,412.2,5036.9,4.193181
"56948",2080,413.2,5036.9,4.200126
"56949",2080,414.2,5036.9,4.207071
"56950",2080,415.2,5036.9,4.214017
"56951",2080,416.2,5036.9,4.220962
"56952",2080,417.2,5036.9,4.227907
"56953",2080,418.2,5036.9,4.247567
"56954",2080,419.2,5036.9,4.300591
"56955",2080,420.2,5036.9,4.353616
"56956",2080,421.2,5036.9,4.40664
"56957",2080,422.2,5036.9,4.459664
"56958",2080,423.2,5036.9,4.512689
"56959",2080,424.2,5036.9,4.565713
"56960",2080,425.2,5036.9,4.618737
"56961",2080,426.2,5036.9,4.757179
"56962",2080,427.2,5036.9,4.926927
"56963",2080,428.2,5036.9,5.096675
"56964",2080,429.2,5036.9,5.266423
"56965",2080,430.2,5036.9,4.453449
"56966",2080,431.2,5036.9,4.623197
"56967",2080,432.2,5036.9,4.792945
"56968",2080,433.2,5036.9,4.962693
"56969",2080,434.2,5036.9,5.132441
"56970",2080,435.2,5036.9,5.266078
"56971",2080,436.2,5036.9,3.670372
"56972",2080,437.2,5036.9,3.798609
"56973",2080,438.2,5036.9,3.926846
"56974",2080,439.2,5036.9,4.055083
"56975",2080,440.2,5036.9,4.183321
"56976",2080,441.2,5036.9,5.345667
"56977",2080,442.2,5036.9,6.562834
"56978",2080,443.2,5036.9,6.552982
"56979",2080,444.2,5036.9,6.545804
"56980",2080,445.2,5036.9,6.48796
"56981",2080,446.2,5036.9,5.361829
"56982",2080,447.2,5036.9,5.339332
"56983",2080,448.2,5036.9,5.316836
"56984",2080,449.2,5036.9,5.185568
"56985",2080,450.2,5036.9,5.163072
"56986",2080,451.2,5036.9,5.925912
"56987",2080,452.2,5036.9,5.903415
"56988",2080,453.2,5036.9,5.880919
"56989",2080,454.2,5036.9,5.858422
"56990",2080,455.2,5036.9,5.835926
"56991",2080,456.2,5036.9,5.813429
"56992",2080,457.2,5036.9,5.790933
"56993",2080,458.2,5036.9,6.407986
"56994",2080,459.2,5036.9,6.385489
"56995",2080,460.2,5036.9,6.362993
"56996",2080,461.2,5036.9,6.340496
"56997",2080,462.2,5036.9,6.319712
"56998",2080,463.2,5036.9,6.327469
"56999",2080,464.2,5036.9,6.59997
"57000",2080,465.2,5036.9,6.607727
"57001",2080,466.2,5036.9,6.608975
"57002",2080,467.2,5036.9,6.584839
"57003",2080,468.2,5036.9,6.560703
"57004",2080,469.2,5036.9,6.536568
"57005",2080,470.2,5036.9,6.512432
"57006",2080,471.2,5036.9,6.488297
"57007",2080,472.2,5036.9,6.464161
"57008",2080,473.2,5036.9,6.440026
"57009",2080,474.2,5036.9,6.41589
"57010",2080,475.2,5036.9,6.391755
"57011",2080,476.2,5036.9,6.367619
"57012",2080,477.2,5036.9,6.343484
"57013",2080,478.2,5036.9,6.319348
"57014",2080,479.2,5036.9,6.295213
"57015",2080,480.2,5036.9,6.271077
"57016",2080,481.2,5036.9,6.248522
"57017",2080,482.2,5036.9,6.22732
"57018",2080,483.2,5036.9,5.999386
"57019",2080,484.2,5036.9,5.978183
"57020",2080,485.2,5036.9,5.956981
"57021",2080,486.2,5036.9,5.935778
"57022",2080,487.2,5036.9,5.914576
"57023",2080,488.2,5036.9,5.893374
"57024",2080,489.2,5036.9,5.872171
"57025",2080,490.2,5036.9,5.850969
"57026",2080,491.2,5036.9,5.829766
"57027",2080,492.2,5036.9,5.808564
"57028",2080,493.2,5036.9,5.787362
"57029",2080,494.2,5036.9,5.766159
"57030",2080,495.2,5036.9,5.744957
"57031",2080,496.2,5036.9,5.723754
"57032",2080,497.2,5036.9,5.702552
"57033",2080,498.2,5036.9,5.68135
"57034",2080,499.2,5036.9,5.660147
"57035",2080,500.2,5036.9,5.638945
"57036",2080,501.2,5036.9,5.617743
"57037",2080,502.2,5036.9,5.599334
"57038",2080,503.2,5036.9,5.583263
"57039",2080,504.2,5036.9,4.754998
"57040",2080,505.2,5036.9,4.738927
"57041",2080,506.2,5036.9,4.722856
"57042",2080,507.2,5036.9,4.706785
"57043",2080,508.2,5036.9,4.690714
"57044",2080,509.2,5036.9,4.674643
"57045",2080,510.2,5036.9,4.658572
"57046",2080,511.2,5036.9,4.642501
"57047",2080,512.2,5036.9,4.62643
"57048",2080,513.2,5036.9,4.610358
"57049",2080,514.2,5036.9,4.594287
"57050",2080,515.2,5036.9,4.578216
"57051",2080,516.2,5036.9,4.562145
"57052",2080,517.2,5036.9,4.546074
"57053",2080,518.2,5036.9,4.86135
"57054",2080,519.2,5036.9,4.845279
"57055",2080,520.2,5036.9,4.829208
"57056",2080,521.2,5036.9,4.813137
"57057",2080,522.2,5036.9,4.797066
"57058",2080,523.2,5036.9,4.780995
"57059",2080,524.2,5036.9,4.764924
"57060",2080,525.2,5036.9,4.748853
"57061",2080,526.2,5036.9,4.732782
"57062",2080,527.2,5036.9,4.71671
"57063",2080,528.2,5036.9,4.700639
"57064",2080,529.2,5036.9,4.684568
"57065",2080,530.2,5036.9,4.668497
"57066",2080,531.2,5036.9,4.652426
"57067",2080,532.2,5036.9,4.636355
"57068",2080,533.2,5036.9,4.598995
"57069",2080,534.2,5036.9,4.557088
"57070",2080,535.2,5036.9,4.51518
"57071",2080,536.2,5036.9,4.473272
"57072",2080,537.2,5036.9,4.431365
"57073",2080,538.2,5036.9,4.389457
"57074",2080,539.2,5036.9,4.34755
"57075",2080,540.2,5036.9,4.305642
"57076",2080,541.2,5036.9,4.263734
"57077",2080,542.2,5036.9,4.221827
"57078",2080,543.2,5036.9,4.179919
"57079",2080,373.2,5037.9,1.093865
"57080",2080,374.2,5037.9,1.13791
"57081",2080,375.2,5037.9,1.181954
"57082",2080,376.2,5037.9,1.225999
"57083",2080,377.2,5037.9,1.270044
"57084",2080,378.2,5037.9,1.298705
"57085",2080,379.2,5037.9,1.322905
"57086",2080,380.2,5037.9,1.347105
"57087",2080,381.2,5037.9,1.371305
"57088",2080,382.2,5037.9,1.395505
"57089",2080,383.2,5037.9,1.419705
"57090",2080,384.2,5037.9,1.443904
"57091",2080,385.2,5037.9,1.468104
"57092",2080,386.2,5037.9,1.492304
"57093",2080,387.2,5037.9,1.516504
"57094",2080,388.2,5037.9,1.540704
"57095",2080,389.2,5037.9,1.564904
"57096",2080,390.2,5037.9,1.589103
"57097",2080,391.2,5037.9,1.613303
"57098",2080,392.2,5037.9,1.637503
"57099",2080,393.2,5037.9,1.661703
"57100",2080,394.2,5037.9,1.685903
"57101",2080,395.2,5037.9,1.710103
"57102",2080,396.2,5037.9,1.734302
"57103",2080,397.2,5037.9,1.758502
"57104",2080,398.2,5037.9,1.782702
"57105",2080,399.2,5037.9,1.806902
"57106",2080,400.2,5037.9,1.831102
"57107",2080,401.2,5037.9,1.855302
"57108",2080,402.2,5037.9,1.879501
"57109",2080,403.2,5037.9,1.903701
"57110",2080,404.2,5037.9,1.927901
"57111",2080,405.2,5037.9,1.952101
"57112",2080,406.2,5037.9,1.960151
"57113",2080,407.2,5037.9,4.147045
"57114",2080,408.2,5037.9,4.153991
"57115",2080,409.2,5037.9,4.160936
"57116",2080,410.2,5037.9,4.167881
"57117",2080,411.2,5037.9,4.174826
"57118",2080,412.2,5037.9,4.181772
"57119",2080,413.2,5037.9,4.188717
"57120",2080,414.2,5037.9,4.195662
"57121",2080,415.2,5037.9,4.202607
"57122",2080,416.2,5037.9,4.209553
"57123",2080,417.2,5037.9,4.221566
"57124",2080,418.2,5037.9,4.27459
"57125",2080,419.2,5037.9,4.327614
"57126",2080,420.2,5037.9,4.380639
"57127",2080,421.2,5037.9,4.433663
"57128",2080,422.2,5037.9,4.486687
"57129",2080,423.2,5037.9,4.539712
"57130",2080,424.2,5037.9,4.592736
"57131",2080,425.2,5037.9,4.647234
"57132",2080,426.2,5037.9,4.816982
"57133",2080,427.2,5037.9,4.98673
"57134",2080,428.2,5037.9,5.156478
"57135",2080,429.2,5037.9,5.326226
"57136",2080,430.2,5037.9,5.495974
"57137",2080,431.2,5037.9,4.683
"57138",2080,432.2,5037.9,4.852748
"57139",2080,433.2,5037.9,5.022496
"57140",2080,434.2,5037.9,5.192245
"57141",2080,435.2,5037.9,5.341199
"57142",2080,436.2,5037.9,5.469436
"57143",2080,437.2,5037.9,3.87373
"57144",2080,438.2,5037.9,4.001967
"57145",2080,439.2,5037.9,4.130204
"57146",2080,440.2,5037.9,4.258442
"57147",2080,441.2,5037.9,6.571877
"57148",2080,442.2,5037.9,6.57829
"57149",2080,443.2,5037.9,6.635368
"57150",2080,444.2,5037.9,6.570765
"57151",2080,445.2,5037.9,6.512921
"57152",2080,446.2,5037.9,6.455078
"57153",2080,447.2,5037.9,5.330967
"57154",2080,448.2,5037.9,5.294699
"57155",2080,449.2,5037.9,5.163431
"57156",2080,450.2,5037.9,5.926271
"57157",2080,451.2,5037.9,5.903775
"57158",2080,452.2,5037.9,5.881278
"57159",2080,453.2,5037.9,5.858782
"57160",2080,454.2,5037.9,5.836285
"57161",2080,455.2,5037.9,5.813789
"57162",2080,456.2,5037.9,5.791292
"57163",2080,457.2,5037.9,5.768796
"57164",2080,458.2,5037.9,5.707097
"57165",2080,459.2,5037.9,6.363352
"57166",2080,460.2,5037.9,6.340856
"57167",2080,461.2,5037.9,6.318359
"57168",2080,462.2,5037.9,6.301843
"57169",2080,463.2,5037.9,6.3096
"57170",2080,464.2,5037.9,6.582101
"57171",2080,465.2,5037.9,6.589858
"57172",2080,466.2,5037.9,6.597614
"57173",2080,467.2,5037.9,6.579472
"57174",2080,468.2,5037.9,6.555336
"57175",2080,469.2,5037.9,6.531201
"57176",2080,470.2,5037.9,6.507065
"57177",2080,471.2,5037.9,6.48293
"57178",2080,472.2,5037.9,6.458794
"57179",2080,473.2,5037.9,6.434658
"57180",2080,474.2,5037.9,6.410523
"57181",2080,475.2,5037.9,6.386387
"57182",2080,476.2,5037.9,6.362252
"57183",2080,477.2,5037.9,6.338116
"57184",2080,478.2,5037.9,6.313981
"57185",2080,479.2,5037.9,6.289845
"57186",2080,480.2,5037.9,6.26571
"57187",2080,481.2,5037.9,6.034843
"57188",2080,482.2,5037.9,6.010707
"57189",2080,483.2,5037.9,5.986916
"57190",2080,484.2,5037.9,5.965714
"57191",2080,485.2,5037.9,5.944512
"57192",2080,486.2,5037.9,5.923309
"57193",2080,487.2,5037.9,5.902107
"57194",2080,488.2,5037.9,5.880904
"57195",2080,489.2,5037.9,5.859702
"57196",2080,490.2,5037.9,5.8385
"57197",2080,491.2,5037.9,5.817297
"57198",2080,492.2,5037.9,5.796095
"57199",2080,493.2,5037.9,5.774892
"57200",2080,494.2,5037.9,5.75369
"57201",2080,495.2,5037.9,5.732488
"57202",2080,496.2,5037.9,5.711285
"57203",2080,497.2,5037.9,5.690083
"57204",2080,498.2,5037.9,5.668881
"57205",2080,499.2,5037.9,5.647678
"57206",2080,500.2,5037.9,5.626476
"57207",2080,501.2,5037.9,5.605273
"57208",2080,502.2,5037.9,5.586739
"57209",2080,503.2,5037.9,4.758475
"57210",2080,504.2,5037.9,4.742403
"57211",2080,505.2,5037.9,4.726332
"57212",2080,506.2,5037.9,4.710261
"57213",2080,507.2,5037.9,4.69419
"57214",2080,508.2,5037.9,4.678119
"57215",2080,509.2,5037.9,4.662048
"57216",2080,510.2,5037.9,4.645977
"57217",2080,511.2,5037.9,4.629906
"57218",2080,512.2,5037.9,4.613835
"57219",2080,513.2,5037.9,4.597764
"57220",2080,514.2,5037.9,4.581692
"57221",2080,515.2,5037.9,4.565621
"57222",2080,516.2,5037.9,4.54955
"57223",2080,517.2,5037.9,4.864827
"57224",2080,518.2,5037.9,4.848755
"57225",2080,519.2,5037.9,4.832684
"57226",2080,520.2,5037.9,4.816613
"57227",2080,521.2,5037.9,4.800542
"57228",2080,522.2,5037.9,4.784471
"57229",2080,523.2,5037.9,4.7684
"57230",2080,524.2,5037.9,4.752329
"57231",2080,525.2,5037.9,4.736258
"57232",2080,526.2,5037.9,4.720187
"57233",2080,527.2,5037.9,4.704116
"57234",2080,528.2,5037.9,4.688044
"57235",2080,529.2,5037.9,4.671973
"57236",2080,530.2,5037.9,4.655902
"57237",2080,531.2,5037.9,4.639831
"57238",2080,532.2,5037.9,4.62376
"57239",2080,533.2,5037.9,4.607689
"57240",2080,534.2,5037.9,4.581164
"57241",2080,535.2,5037.9,4.539256
"57242",2080,536.2,5037.9,4.497349
"57243",2080,537.2,5037.9,4.455441
"57244",2080,538.2,5037.9,4.413533
"57245",2080,539.2,5037.9,4.371626
"57246",2080,540.2,5037.9,4.329718
"57247",2080,541.2,5037.9,4.28781
"57248",2080,542.2,5037.9,4.245903
"57249",2080,543.2,5037.9,4.203995
"57250",2080,373.2,5038.9,1.098567
"57251",2080,374.2,5038.9,1.142611
"57252",2080,375.2,5038.9,1.186656
"57253",2080,376.2,5038.9,1.2307
"57254",2080,377.2,5038.9,1.261317
"57255",2080,378.2,5038.9,1.285517
"57256",2080,379.2,5038.9,1.309717
"57257",2080,380.2,5038.9,1.333917
"57258",2080,381.2,5038.9,1.358117
"57259",2080,382.2,5038.9,1.382317
"57260",2080,383.2,5038.9,1.406516
"57261",2080,384.2,5038.9,1.430716
"57262",2080,385.2,5038.9,1.454916
"57263",2080,386.2,5038.9,1.479116
"57264",2080,387.2,5038.9,1.503316
"57265",2080,388.2,5038.9,1.527516
"57266",2080,389.2,5038.9,1.551715
"57267",2080,390.2,5038.9,1.575915
"57268",2080,391.2,5038.9,1.600115
"57269",2080,392.2,5038.9,1.624315
"57270",2080,393.2,5038.9,1.648515
"57271",2080,394.2,5038.9,1.672715
"57272",2080,395.2,5038.9,1.696914
"57273",2080,396.2,5038.9,1.721114
"57274",2080,397.2,5038.9,1.745314
"57275",2080,398.2,5038.9,1.769514
"57276",2080,399.2,5038.9,1.793714
"57277",2080,400.2,5038.9,1.817914
"57278",2080,401.2,5038.9,1.842113
"57279",2080,402.2,5038.9,1.866313
"57280",2080,403.2,5038.9,1.890513
"57281",2080,404.2,5038.9,4.094662
"57282",2080,405.2,5038.9,4.118862
"57283",2080,406.2,5038.9,4.128691
"57284",2080,407.2,5038.9,4.135636
"57285",2080,408.2,5038.9,4.142581
"57286",2080,409.2,5038.9,4.149527
"57287",2080,410.2,5038.9,4.156472
"57288",2080,411.2,5038.9,4.163417
"57289",2080,412.2,5038.9,4.170362
"57290",2080,413.2,5038.9,4.177308
"57291",2080,414.2,5038.9,4.184253
"57292",2080,415.2,5038.9,4.191198
"57293",2080,416.2,5038.9,4.198143
"57294",2080,417.2,5038.9,4.248589
"57295",2080,418.2,5038.9,4.301613
"57296",2080,419.2,5038.9,4.354637
"57297",2080,420.2,5038.9,4.407662
"57298",2080,421.2,5038.9,4.460686
"57299",2080,422.2,5038.9,4.51371
"57300",2080,423.2,5038.9,4.566735
"57301",2080,424.2,5038.9,4.619759
"57302",2080,425.2,5038.9,4.707037
"57303",2080,426.2,5038.9,4.876786
"57304",2080,427.2,5038.9,5.046534
"57305",2080,428.2,5038.9,5.216282
"57306",2080,429.2,5038.9,5.38603
"57307",2080,430.2,5038.9,5.555778
"57308",2080,431.2,5038.9,4.742804
"57309",2080,432.2,5038.9,4.912552
"57310",2080,433.2,5038.9,5.0823
"57311",2080,434.2,5038.9,5.252048
"57312",2080,435.2,5038.9,5.41632
"57313",2080,436.2,5038.9,5.544557
"57314",2080,437.2,5038.9,3.948851
"57315",2080,438.2,5038.9,4.077088
"57316",2080,439.2,5038.9,4.205325
"57317",2080,440.2,5038.9,6.576723
"57318",2080,441.2,5038.9,6.587332
"57319",2080,442.2,5038.9,6.614101
"57320",2080,443.2,5038.9,6.620514
"57321",2080,444.2,5038.9,6.626036
"57322",2080,445.2,5038.9,6.568193
"57323",2080,446.2,5038.9,6.510349
"57324",2080,447.2,5038.9,6.452505
"57325",2080,448.2,5038.9,5.233998
"57326",2080,449.2,5038.9,5.176154
"57327",2080,450.2,5038.9,5.133172
"57328",2080,451.2,5038.9,5.110675
"57329",2080,452.2,5038.9,5.859141
"57330",2080,453.2,5038.9,5.836645
"57331",2080,454.2,5038.9,5.814148
"57332",2080,455.2,5038.9,5.791652
"57333",2080,456.2,5038.9,5.769155
"57334",2080,457.2,5038.9,5.707456
"57335",2080,458.2,5038.9,5.68496
"57336",2080,459.2,5038.9,5.662463
"57337",2080,460.2,5038.9,6.318719
"57338",2080,461.2,5038.9,6.296222
"57339",2080,462.2,5038.9,6.283975
"57340",2080,463.2,5038.9,6.291731
"57341",2080,464.2,5038.9,6.564232
"57342",2080,465.2,5038.9,6.571989
"57343",2080,466.2,5038.9,6.579746
"57344",2080,467.2,5038.9,6.574104
"57345",2080,468.2,5038.9,6.549969
"57346",2080,469.2,5038.9,6.525833
"57347",2080,470.2,5038.9,6.501698
"57348",2080,471.2,5038.9,6.477562
"57349",2080,472.2,5038.9,6.453427
"57350",2080,473.2,5038.9,6.429291
"57351",2080,474.2,5038.9,6.405156
"57352",2080,475.2,5038.9,6.38102
"57353",2080,476.2,5038.9,6.356884
"57354",2080,477.2,5038.9,6.332749
"57355",2080,478.2,5038.9,6.308613
"57356",2080,479.2,5038.9,6.077746
"57357",2080,480.2,5038.9,6.053611
"57358",2080,481.2,5038.9,6.029475
"57359",2080,482.2,5038.9,6.00534
"57360",2080,483.2,5038.9,5.981204
"57361",2080,484.2,5038.9,5.957069
"57362",2080,485.2,5038.9,5.932933
"57363",2080,486.2,5038.9,5.91084
"57364",2080,487.2,5038.9,5.889638
"57365",2080,488.2,5038.9,5.868435
"57366",2080,489.2,5038.9,5.847233
"57367",2080,490.2,5038.9,5.82603
"57368",2080,491.2,5038.9,5.804828
"57369",2080,492.2,5038.9,5.783626
"57370",2080,493.2,5038.9,5.762423
"57371",2080,494.2,5038.9,5.741221
"57372",2080,495.2,5038.9,5.720018
"57373",2080,496.2,5038.9,5.698816
"57374",2080,497.2,5038.9,5.677614
"57375",2080,498.2,5038.9,5.656411
"57376",2080,499.2,5038.9,5.635209
"57377",2080,500.2,5038.9,5.614007
"57378",2080,501.2,5038.9,5.592804
"57379",2080,502.2,5038.9,4.761951
"57380",2080,503.2,5038.9,4.74588
"57381",2080,504.2,5038.9,4.729809
"57382",2080,505.2,5038.9,4.713737
"57383",2080,506.2,5038.9,4.697666
"57384",2080,507.2,5038.9,4.681595
"57385",2080,508.2,5038.9,4.665524
"57386",2080,509.2,5038.9,4.649453
"57387",2080,510.2,5038.9,4.633382
"57388",2080,511.2,5038.9,4.617311
"57389",2080,512.2,5038.9,4.60124
"57390",2080,513.2,5038.9,4.585169
"57391",2080,514.2,5038.9,4.569098
"57392",2080,515.2,5038.9,4.553027
"57393",2080,516.2,5038.9,4.868303
"57394",2080,517.2,5038.9,4.852232
"57395",2080,518.2,5038.9,4.836161
"57396",2080,519.2,5038.9,4.820089
"57397",2080,520.2,5038.9,4.804018
"57398",2080,521.2,5038.9,4.787947
"57399",2080,522.2,5038.9,4.771876
"57400",2080,523.2,5038.9,4.755805
"57401",2080,524.2,5038.9,4.739734
"57402",2080,525.2,5038.9,4.723663
"57403",2080,526.2,5038.9,4.707592
"57404",2080,527.2,5038.9,4.691521
"57405",2080,528.2,5038.9,4.67545
"57406",2080,529.2,5038.9,4.659379
"57407",2080,530.2,5038.9,4.643307
"57408",2080,531.2,5038.9,4.627236
"57409",2080,532.2,5038.9,4.611165
"57410",2080,533.2,5038.9,4.595094
"57411",2080,534.2,5038.9,4.579023
"57412",2080,535.2,5038.9,4.562952
"57413",2080,536.2,5038.9,4.521425
"57414",2080,537.2,5038.9,4.479517
"57415",2080,538.2,5038.9,4.437609
"57416",2080,539.2,5038.9,4.395702
"57417",2080,540.2,5038.9,4.353794
"57418",2080,541.2,5038.9,4.311887
"57419",2080,542.2,5038.9,4.269979
"57420",2080,543.2,5038.9,4.228071
"57421",2080,373.2,5039.9,1.103268
"57422",2080,374.2,5039.9,1.147312
"57423",2080,375.2,5039.9,1.191357
"57424",2080,376.2,5039.9,1.223929
"57425",2080,377.2,5039.9,1.248129
"57426",2080,378.2,5039.9,1.272329
"57427",2080,379.2,5039.9,1.296529
"57428",2080,380.2,5039.9,1.320729
"57429",2080,381.2,5039.9,1.344929
"57430",2080,382.2,5039.9,1.369128
"57431",2080,383.2,5039.9,1.393328
"57432",2080,384.2,5039.9,1.417528
"57433",2080,385.2,5039.9,1.441728
"57434",2080,386.2,5039.9,1.465928
"57435",2080,387.2,5039.9,1.490128
"57436",2080,388.2,5039.9,1.514327
"57437",2080,389.2,5039.9,1.538527
"57438",2080,390.2,5039.9,1.562727
"57439",2080,391.2,5039.9,1.586927
"57440",2080,392.2,5039.9,1.611127
"57441",2080,393.2,5039.9,1.635327
"57442",2080,394.2,5039.9,1.659526
"57443",2080,395.2,5039.9,1.683726
"57444",2080,396.2,5039.9,1.707926
"57445",2080,397.2,5039.9,1.732126
"57446",2080,398.2,5039.9,1.756326
"57447",2080,399.2,5039.9,1.780526
"57448",2080,400.2,5039.9,3.984675
"57449",2080,401.2,5039.9,4.008875
"57450",2080,402.2,5039.9,4.033074
"57451",2080,403.2,5039.9,4.057274
"57452",2080,404.2,5039.9,4.081474
"57453",2080,405.2,5039.9,4.105674
"57454",2080,406.2,5039.9,4.117282
"57455",2080,407.2,5039.9,4.124227
"57456",2080,408.2,5039.9,4.131172
"57457",2080,409.2,5039.9,4.138117
"57458",2080,410.2,5039.9,4.145063
"57459",2080,411.2,5039.9,4.152008
"57460",2080,412.2,5039.9,4.158953
"57461",2080,413.2,5039.9,4.165898
"57462",2080,414.2,5039.9,4.172844
"57463",2080,415.2,5039.9,4.179789
"57464",2080,416.2,5039.9,4.222587
"57465",2080,417.2,5039.9,4.275612
"57466",2080,418.2,5039.9,4.328636
"57467",2080,419.2,5039.9,4.38166
"57468",2080,420.2,5039.9,4.434685
"57469",2080,421.2,5039.9,4.487709
"57470",2080,422.2,5039.9,4.540733
"57471",2080,423.2,5039.9,4.593758
"57472",2080,424.2,5039.9,4.646782
"57473",2080,425.2,5039.9,4.766841
"57474",2080,426.2,5039.9,4.936589
"57475",2080,427.2,5039.9,5.106337
"57476",2080,428.2,5039.9,5.276085
"57477",2080,429.2,5039.9,5.445833
"57478",2080,430.2,5039.9,5.615581
"57479",2080,431.2,5039.9,5.785329
"57480",2080,432.2,5039.9,4.972355
"57481",2080,433.2,5039.9,5.142103
"57482",2080,434.2,5039.9,5.311851
"57483",2080,435.2,5039.9,5.481599
"57484",2080,436.2,5039.9,5.619678
"57485",2080,437.2,5039.9,5.747915
"57486",2080,438.2,5039.9,4.152209
"57487",2080,439.2,5039.9,6.523607
"57488",2080,440.2,5039.9,6.61673
"57489",2080,441.2,5039.9,6.623143
"57490",2080,442.2,5039.9,6.629556
"57491",2080,443.2,5039.9,6.635969
"57492",2080,444.2,5039.9,6.642382
"57493",2080,445.2,5039.9,6.623464
"57494",2080,446.2,5039.9,6.56562
"57495",2080,447.2,5039.9,6.507776
"57496",2080,448.2,5039.9,5.289269
"57497",2080,449.2,5039.9,5.231425
"57498",2080,450.2,5039.9,5.173581
"57499",2080,451.2,5039.9,5.115738
"57500",2080,452.2,5039.9,5.066042
"57501",2080,453.2,5039.9,5.043545
"57502",2080,454.2,5039.9,5.792011
"57503",2080,455.2,5039.9,5.769515
"57504",2080,456.2,5039.9,5.707816
"57505",2080,457.2,5039.9,5.685319
"57506",2080,458.2,5039.9,5.662823
"57507",2080,459.2,5039.9,5.640326
"57508",2080,460.2,5039.9,5.24685
"57509",2080,461.2,5039.9,5.224354
"57510",2080,462.2,5039.9,5.216374
"57511",2080,463.2,5039.9,5.224131
"57512",2080,464.2,5039.9,5.231888
"57513",2080,465.2,5039.9,6.55412
"57514",2080,466.2,5039.9,6.561877
"57515",2080,467.2,5039.9,6.568737
"57516",2080,468.2,5039.9,6.544601
"57517",2080,469.2,5039.9,6.520466
"57518",2080,470.2,5039.9,6.49633
"57519",2080,471.2,5039.9,6.472195
"57520",2080,472.2,5039.9,6.448059
"57521",2080,473.2,5039.9,6.423924
"57522",2080,474.2,5039.9,6.399788
"57523",2080,475.2,5039.9,6.375653
"57524",2080,476.2,5039.9,6.144785
"57525",2080,477.2,5039.9,6.12065
"57526",2080,478.2,5039.9,6.096514
"57527",2080,479.2,5039.9,6.072379
"57528",2080,480.2,5039.9,6.048243
"57529",2080,481.2,5039.9,6.024108
"57530",2080,482.2,5039.9,5.999972
"57531",2080,483.2,5039.9,5.975837
"57532",2080,484.2,5039.9,5.951701
"57533",2080,485.2,5039.9,5.927566
"57534",2080,486.2,5039.9,5.90343
"57535",2080,487.2,5039.9,5.879295
"57536",2080,488.2,5039.9,5.855966
"57537",2080,489.2,5039.9,5.834764
"57538",2080,490.2,5039.9,5.813561
"57539",2080,491.2,5039.9,5.792359
"57540",2080,492.2,5039.9,5.771156
"57541",2080,493.2,5039.9,5.749954
"57542",2080,494.2,5039.9,5.728752
"57543",2080,495.2,5039.9,5.707549
"57544",2080,496.2,5039.9,5.686347
"57545",2080,497.2,5039.9,5.665145
"57546",2080,498.2,5039.9,5.643942
"57547",2080,499.2,5039.9,5.62274
"57548",2080,500.2,5039.9,5.601537
"57549",2080,501.2,5039.9,4.768142
"57550",2080,502.2,5039.9,4.749356
"57551",2080,503.2,5039.9,4.733285
"57552",2080,504.2,5039.9,4.717214
"57553",2080,505.2,5039.9,4.701143
"57554",2080,506.2,5039.9,4.685072
"57555",2080,507.2,5039.9,4.669
"57556",2080,508.2,5039.9,4.652929
"57557",2080,509.2,5039.9,4.636858
"57558",2080,510.2,5039.9,4.620787
"57559",2080,511.2,5039.9,4.604716
"57560",2080,512.2,5039.9,4.588645
"57561",2080,513.2,5039.9,4.572574
"57562",2080,514.2,5039.9,4.556503
"57563",2080,515.2,5039.9,4.871779
"57564",2080,516.2,5039.9,4.855708
"57565",2080,517.2,5039.9,4.839637
"57566",2080,518.2,5039.9,4.823566
"57567",2080,519.2,5039.9,4.807495
"57568",2080,520.2,5039.9,4.791424
"57569",2080,521.2,5039.9,4.775352
"57570",2080,522.2,5039.9,4.759281
"57571",2080,523.2,5039.9,4.74321
"57572",2080,524.2,5039.9,4.727139
"57573",2080,525.2,5039.9,4.711068
